start_x,start_y,end_x,end_y
60,0,58,7
120,0,122,-2
135,0,132,0
135,15,136,12
150,15,145,11
165,15,165,17
45,30,42,35
150,30,150,36
60,45,61,46
30,75,34,73
60,75,59,72
450,75,457,71
0,90,0,93
30,90,22,88
90,90,86,88
150,90,147,89
180,90,182,91
195,90,196,88
240,90,241,91
105,105,103,101
120,105,114,106
135,105,131,102
150,105,145,105
165,105,159,106
195,105,197,106
210,105,214,103
225,105,232,103
240,105,247,106
255,105,260,105
270,105,274,104
285,105,290,105
315,105,326,104
405,105,403,106
420,105,417,105
0,120,0,125
135,120,132,118
150,120,135,116
165,120,156,121
180,120,171,118
195,120,189,119
210,120,204,122
225,120,235,126
240,120,244,121
255,120,268,126
270,120,279,123
285,120,299,121
300,120,310,120
315,120,321,120
330,120,335,119
345,120,351,122
360,120,363,118
375,120,376,121
390,120,394,119
405,120,411,116
420,120,423,117
435,120,436,123
450,120,452,121
135,135,132,133
150,135,141,135
165,135,159,133
180,135,179,132
195,135,188,134
210,135,201,138
225,135,211,139
240,135,230,138
270,135,286,141
285,135,298,133
300,135,322,136
315,135,330,136
330,135,347,126
345,135,367,134
360,135,369,139
375,135,387,133
390,135,407,138
405,135,423,135
420,135,445,135
435,135,451,134
450,135,466,134
465,135,477,134
150,150,145,144
165,150,151,149
180,150,169,151
195,150,174,148
210,150,198,154
225,150,217,156
240,150,224,155
255,150,237,156
270,150,246,153
285,150,274,146
300,150,297,153
315,150,311,145
330,150,356,148
345,150,364,150
360,150,375,156
375,150,377,151
390,150,416,148
405,150,421,149
420,150,430,142
435,150,454,148
450,150,470,146
465,150,483,148
135,165,131,170
150,165,141,170
165,165,154,170
180,165,169,164
195,165,182,167
210,165,194,169
225,165,202,165
240,165,226,172
255,165,238,173
270,165,250,169
285,165,269,167
300,165,290,166
315,165,306,161
345,165,344,171
360,165,366,165
375,165,379,174
390,165,404,167
405,165,419,165
420,165,433,164
435,165,461,166
450,165,479,166
465,165,495,162
75,180,75,183
90,180,86,182
105,180,105,176
120,180,117,184
135,180,120,191
150,180,134,186
165,180,148,177
180,180,159,181
195,180,178,179
210,180,191,177
225,180,212,183
240,180,227,186
255,180,237,184
270,180,243,186
285,180,266,187
300,180,277,186
315,180,301,189
330,180,319,181
345,180,326,186
360,180,346,182
390,180,406,188
405,180,406,184
420,180,436,197
435,180,470,182
450,180,481,183
465,180,489,174
0,195,-2,194
15,195,17,204
30,195,31,198
45,195,44,197
60,195,55,198
75,195,72,198
90,195,79,199
105,195,104,192
135,195,118,202
150,195,132,205
165,195,139,204
180,195,170,195
195,195,182,197
210,195,195,206
225,195,207,201
240,195,230,198
255,195,239,199
270,195,249,198
285,195,263,196
300,195,280,205
315,195,289,205
330,195,302,203
345,195,321,194
360,195,337,187
375,195,365,198
390,195,379,201
405,195,396,202
420,195,422,197
435,195,443,196
450,195,493,203
465,195,484,190
15,210,14,212
30,210,27,211
45,210,43,212
60,210,58,212
75,210,71,212
90,210,83,215
105,210,100,209
120,210,106,211
135,210,110,214
150,210,134,213
165,210,149,221
180,210,174,202
195,210,182,214
210,210,185,218
225,210,198,213
240,210,217,215
255,210,243,214
270,210,257,212
285,210,280,213
300,210,287,217
315,210,296,216
330,210,314,218
345,210,323,215
360,210,352,215
375,210,370,214
390,210,387,215
405,210,404,217
420,210,415,222
435,210,421,215
450,210,479,196
465,210,483,227
