start_x,start_y,end_x,end_y
240,0,242,0
360,0,358,-4
60,15,61,18
75,15,76,17
75,30,77,32
90,30,90,26
105,30,104,21
120,30,120,32
270,30,267,31
420,30,421,28
405,45,406,43
420,45,421,43
75,60,76,62
90,60,90,57
150,60,150,57
195,60,197,56
405,60,414,59
420,60,425,59
435,60,437,58
210,75,209,72
270,75,269,72
315,75,315,72
0,90,-5,87
15,90,9,83
90,90,85,88
105,90,102,88
120,90,119,87
165,90,163,88
195,90,197,87
210,90,210,86
225,90,225,87
0,105,-5,98
15,105,11,100
60,105,57,103
75,105,73,102
90,105,87,103
105,105,102,100
120,105,114,100
135,105,134,103
150,105,143,102
165,105,162,102
180,105,178,102
195,105,198,100
210,105,215,101
225,105,233,102
240,105,244,102
270,105,272,102
360,105,356,104
420,105,418,106
0,120,-7,121
15,120,10,107
30,120,29,110
45,120,44,116
60,120,60,115
75,120,72,112
90,120,85,112
105,120,99,113
120,120,114,116
135,120,133,118
150,120,142,117
165,120,157,117
180,120,167,115
195,120,177,117
210,120,200,118
225,120,219,118
240,120,245,119
255,120,260,116
285,120,293,120
300,120,301,117
315,120,317,123
330,120,327,129
345,120,349,121
360,120,361,120
405,120,407,120
420,120,422,119
435,120,432,120
465,120,467,119
0,135,-3,124
15,135,7,127
30,135,25,126
45,135,39,126
60,135,57,125
75,135,71,125
90,135,86,127
105,135,99,129
120,135,115,130
135,135,128,132
150,135,139,130
165,135,150,127
180,135,172,132
195,135,182,132
210,135,196,132
225,135,207,143
240,135,223,135
255,135,240,136
270,135,279,131
285,135,288,134
300,135,317,140
315,135,325,133
330,135,340,124
345,135,355,140
360,135,370,140
375,135,376,137
390,135,404,136
405,135,414,130
420,135,438,138
435,135,451,137
450,135,458,133
465,135,475,137
0,150,-7,141
15,150,10,142
30,150,21,138
45,150,42,139
60,150,51,139
75,150,70,140
90,150,79,141
105,150,92,143
120,150,111,143
135,150,126,144
150,150,146,146
165,150,147,145
180,150,167,146
195,150,166,143
210,150,195,148
225,150,209,147
240,150,216,146
255,150,230,147
270,150,255,149
285,150,261,153
300,150,286,152
315,150,309,150
330,150,360,148
345,150,372,151
360,150,365,149
375,150,374,152
390,150,401,150
405,150,427,145
420,150,435,154
435,150,441,154
450,150,454,152
465,150,480,153
0,165,-9,154
15,165,2,155
30,165,16,154
45,165,41,154
60,165,52,155
75,165,66,155
90,165,80,156
105,165,93,156
120,165,107,158
135,165,124,154
150,165,132,159
165,165,139,164
180,165,157,165
195,165,171,163
210,165,186,164
225,165,202,165
240,165,219,166
255,165,233,161
270,165,244,165
285,165,259,168
300,165,279,165
315,165,295,162
330,165,367,189
345,165,387,160
360,165,367,163
375,165,369,170
390,165,398,165
405,165,418,158
420,165,442,164
435,165,447,163
450,165,467,170
465,165,483,168
0,180,-14,174
15,180,3,173
30,180,17,168
45,180,28,170
60,180,50,167
75,180,62,173
90,180,78,171
105,180,83,170
120,180,101,176
135,180,101,174
150,180,116,179
165,180,132,182
180,180,158,179
195,180,176,179
210,180,186,185
225,180,198,181
240,180,213,180
255,180,229,181
270,180,238,187
285,180,263,184
300,180,280,186
315,180,297,202
330,180,307,185
345,180,326,184
360,180,343,186
375,180,368,180
390,180,384,187
405,180,409,171
420,180,434,172
435,180,439,168
450,180,455,183
465,180,464,184
0,195,-12,191
15,195,-1,188
30,195,15,188
45,195,27,188
60,195,39,193
75,195,43,185
90,195,53,184
105,195,84,190
120,195,108,190
135,195,81,189
150,195,115,195
165,195,130,195
180,195,140,188
195,195,169,197
210,195,182,199
225,195,199,194
240,195,219,195
255,195,228,199
270,195,242,199
285,195,246,193
300,195,264,199
315,195,288,205
330,195,301,207
345,195,313,196
360,195,343,206
375,195,360,202
390,195,365,211
405,195,381,209
420,195,416,209
435,195,433,191
450,195,450,183
465,195,471,194
0,210,-14,205
15,210,-16,205
30,210,-1,208
45,210,18,201
60,210,27,201
75,210,30,208
90,210,50,211
105,210,74,204
120,210,95,208
135,210,78,215
150,210,99,232
165,210,125,219
180,210,137,211
195,210,153,213
210,210,181,211
225,210,193,216
240,210,213,219
255,210,227,209
270,210,243,207
285,210,264,214
300,210,260,201
315,210,286,214
330,210,297,214
345,210,309,215
360,210,337,224
375,210,358,215
390,210,371,221
405,210,378,225
420,210,395,229
465,210,469,207
