start_x,start_y,end_x,end_y
15,0,15,6
30,0,28,4
45,0,39,4
60,0,54,3
75,0,72,1
105,0,96,-6
120,0,118,1
15,15,15,21
30,15,28,20
45,15,40,20
60,15,56,19
75,15,70,19
90,15,88,21
105,15,100,20
120,15,116,20
30,30,28,31
45,30,43,33
90,30,89,35
105,30,102,36
135,30,136,32
150,30,147,29
270,30,274,28
285,30,287,30
330,30,329,32
345,30,341,34
360,30,356,30
405,30,404,35
420,30,419,34
75,45,72,45
90,45,85,47
105,45,102,50
120,45,117,50
135,45,137,47
150,45,153,49
195,45,191,46
210,45,209,48
300,45,297,43
345,45,343,48
360,45,356,48
375,45,372,47
390,45,385,48
405,45,404,49
420,45,418,48
15,60,10,60
30,60,28,61
75,60,69,57
90,60,85,63
105,60,100,64
120,60,117,65
135,60,136,69
150,60,150,65
180,60,179,62
195,60,190,60
210,60,209,65
225,60,223,63
240,60,239,63
255,60,253,61
300,60,297,58
315,60,310,59
330,60,328,62
345,60,337,67
360,60,356,63
375,60,371,63
390,60,386,60
405,60,379,57
420,60,368,58
435,60,430,61
15,75,12,75
30,75,27,76
75,75,72,76
90,75,86,80
105,75,100,80
120,75,118,79
135,75,130,78
150,75,149,79
165,75,164,77
180,75,177,79
195,75,193,79
210,75,208,79
225,75,223,79
240,75,240,77
255,75,254,77
285,75,285,77
330,75,326,77
345,75,341,78
360,75,357,74
375,75,372,76
405,75,397,77
435,75,442,76
0,90,-5,98
15,90,13,94
30,90,28,95
45,90,41,96
60,90,59,91
75,90,72,89
90,90,86,95
105,90,101,95
120,90,116,95
135,90,131,95
150,90,147,94
165,90,163,92
180,90,179,94
195,90,196,94
210,90,210,93
225,90,223,94
240,90,239,93
255,90,254,94
270,90,266,94
285,90,286,93
330,90,327,94
375,90,371,91
390,90,388,92
405,90,401,93
420,90,417,92
435,90,432,91
465,90,460,91
0,105,-4,109
15,105,14,110
30,105,26,111
45,105,40,111
60,105,54,106
75,105,72,103
90,105,84,110
105,105,100,109
120,105,114,109
135,105,128,109
150,105,148,108
180,105,177,108
195,105,199,108
210,105,213,109
225,105,226,110
240,105,244,104
255,105,257,107
270,105,270,108
285,105,284,110
300,105,299,108
315,105,313,107
360,105,357,105
405,105,407,105
420,105,420,109
450,105,446,105
465,105,459,106
0,120,-1,127
15,120,14,124
30,120,26,123
45,120,41,122
60,120,56,124
75,120,70,125
90,120,86,124
105,120,100,124
