start_x,start_y,end_x,end_y
15,0,15,2
105,0,96,-2
120,0,116,0
135,0,130,0
150,0,152,0
15,15,15,17
30,15,30,16
75,15,74,17
90,15,86,15
105,15,100,16
120,15,115,15
90,30,87,28
105,30,102,30
120,30,119,32
150,30,146,32
270,30,272,28
285,30,282,30
345,30,347,29
360,30,349,30
405,30,402,31
90,45,88,43
120,45,116,49
135,45,137,45
150,45,151,48
165,45,164,50
180,45,179,47
195,45,193,47
300,45,294,49
315,45,308,45
345,45,342,46
360,45,348,45
390,45,385,47
405,45,401,46
0,60,0,57
15,60,10,59
30,60,25,59
90,60,88,62
105,60,102,63
120,60,114,65
135,60,138,68
150,60,150,62
165,60,162,62
180,60,178,64
195,60,190,59
210,60,210,62
225,60,225,61
240,60,240,62
300,60,291,62
315,60,306,59
345,60,341,63
360,60,359,64
375,60,374,67
390,60,384,60
405,60,384,63
420,60,384,60
435,60,446,56
465,60,462,63
0,75,2,75
60,75,58,76
75,75,71,75
90,75,83,79
105,75,98,80
120,75,116,80
135,75,131,78
150,75,144,79
165,75,161,79
180,75,177,80
195,75,192,79
210,75,206,79
225,75,222,78
240,75,238,78
255,75,254,77
300,75,293,80
315,75,303,81
330,75,325,75
345,75,338,75
360,75,356,80
375,75,371,81
390,75,387,82
405,75,396,78
420,75,417,77
450,75,445,83
465,75,460,86
0,90,-8,100
15,90,9,95
30,90,31,94
45,90,39,94
60,90,57,92
75,90,71,90
90,90,80,93
105,90,97,96
120,90,115,93
135,90,130,93
150,90,145,94
165,90,163,91
180,90,178,94
195,90,192,93
210,90,208,96
225,90,221,93
240,90,235,98
255,90,253,95
270,90,265,94
300,90,298,94
315,90,311,96
330,90,328,96
345,90,343,92
360,90,351,96
375,90,369,96
390,90,386,96
405,90,399,96
420,90,414,95
435,90,431,96
450,90,446,100
465,90,456,96
0,105,-8,113
15,105,9,111
30,105,26,111
45,105,38,110
60,105,53,105
75,105,72,102
90,105,83,111
105,105,97,108
120,105,111,108
135,105,127,111
150,105,143,106
165,105,160,103
180,105,174,108
195,105,193,110
210,105,212,109
225,105,229,109
240,105,240,110
255,105,255,112
270,105,269,112
285,105,282,113
300,105,299,113
315,105,312,110
330,105,328,110
345,105,343,112
360,105,352,108
375,105,371,104
390,105,387,112
405,105,403,111
420,105,415,112
435,105,428,113
450,105,445,115
465,105,457,114
0,120,-5,129
15,120,9,124
30,120,21,124
45,120,38,120
60,120,53,125
75,120,69,126
90,120,86,125
105,120,98,123
120,120,114,123
135,120,130,125
150,120,140,127
165,120,158,125
180,120,168,124
195,120,180,127
210,120,200,128
225,120,224,127
240,120,237,124
255,120,257,126
270,120,268,129
285,120,288,129
300,120,297,126
315,120,314,126
330,120,338,127
345,120,356,127
360,120,357,128
375,120,369,128
390,120,389,126
405,120,411,125
420,120,423,123
435,120,435,128
450,120,451,127
465,120,466,126
0,135,-5,138
15,135,8,140
30,135,23,142
45,135,41,140
60,135,54,140
75,135,69,139
90,135,86,135
105,135,96,139
120,135,118,141
135,135,128,140
150,135,129,142
165,135,154,140
180,135,171,137
195,135,184,141
210,135,195,142
225,135,208,148
240,135,224,147
255,135,246,141
270,135,268,141
285,135,284,145
300,135,307,146
315,135,319,138
330,135,338,140
345,135,351,145
360,135,366,143
375,135,377,140
390,135,401,143
405,135,415,142
420,135,428,135
435,135,451,140
450,135,462,144
465,135,478,143
0,150,-7,152
15,150,9,154
30,150,27,157
45,150,34,158
60,150,49,157
75,150,69,158
90,150,82,157
105,150,99,157
120,150,122,159
135,150,127,157
150,150,139,158
165,150,151,163
180,150,168,149
195,150,181,156
210,150,191,159
225,150,202,160
240,150,219,160
255,150,235,155
270,150,249,151
285,150,285,164
300,150,306,162
315,150,312,156
330,150,346,156
345,150,351,160
360,150,394,163
390,150,400,152
405,150,410,161
420,150,424,158
435,150,457,156
450,150,466,155
465,150,477,156
0,165,0,173
15,165,7,172
30,165,29,173
45,165,38,175
60,165,56,174
75,165,68,174
90,165,87,169
105,165,101,172
120,165,114,171
135,165,124,172
150,165,139,172
165,165,157,176
180,165,178,160
195,165,185,176
210,165,191,185
225,165,203,168
240,165,205,168
255,165,234,170
270,165,242,180
285,165,274,171
300,165,290,178
315,165,311,172
330,165,317,166
345,165,342,168
360,165,386,165
375,165,374,167
390,165,394,166
405,165,410,170
420,165,420,173
435,165,468,169
450,165,482,163
465,165,477,164
0,180,-1,191
15,180,11,191
30,180,25,185
45,180,45,190
60,180,52,187
75,180,65,193
90,180,77,188
105,180,93,190
120,180,114,189
135,180,117,194
150,180,138,188
165,180,151,190
180,180,155,187
195,180,177,192
210,180,191,191
225,180,208,186
240,180,225,188
255,180,244,194
270,180,254,192
285,180,271,194
300,180,285,198
315,180,299,197
330,180,317,189
345,180,336,185
360,180,340,198
375,180,375,182
390,180,395,187
405,180,410,185
420,180,422,184
435,180,451,183
450,180,510,198
465,180,448,191
0,195,-22,212
15,195,2,202
30,195,11,194
45,195,26,196
60,195,45,202
75,195,48,209
90,195,61,204
105,195,95,202
120,195,112,203
135,195,104,207
150,195,122,205
165,195,128,204
180,195,157,203
195,195,174,205
210,195,188,205
225,195,205,204
240,195,221,204
255,195,236,207
270,195,250,208
285,195,270,211
300,195,287,210
315,195,303,207
330,195,321,204
345,195,323,209
360,195,350,207
375,195,372,197
390,195,372,205
405,195,409,198
420,195,420,197
435,195,434,197
465,195,462,198
0,210,-41,222
15,210,-5,211
30,210,-6,214
45,210,14,218
60,210,34,220
75,210,46,215
90,210,60,222
105,210,90,221
120,210,97,219
135,210,115,203
150,210,132,214
165,210,144,214
180,210,160,220
195,210,176,225
210,210,189,224
225,210,201,223
240,210,218,220
255,210,238,225
270,210,257,223
285,210,274,222
300,210,286,222
315,210,306,223
330,210,318,221
345,210,333,220
360,210,348,221
375,210,373,215
390,210,388,217
405,210,397,218
420,210,422,234
435,210,433,219
