start_x,start_y,end_x,end_y
281.7152759791522,342.67183794593353,290.5220145389596,338.1751541662569
262.7075900199857,352.37708269247906,277.0291006805152,357.0556921929684
243.5120463227658,362.178246812338,278.56246185237785,364.4024614478343
224.12584608901125,372.0767593602788,250.04048388877206,375.00213087004084
204.54613464555928,382.0740779204478,209.0693895195581,359.992599076369
184.7700000432328,392.1716893218845,192.70421345359716,388.120513224787
279.75325415051486,287.3749444926943,294.25730509916025,283.74349651894016
261.6872979483854,296.3363563292408,275.2808452251541,300.4081841479674
243.4517655983787,305.38188448278606,261.88310710303006,307.09140143867495
225.0442582516221,314.51271887499485,249.62263233180795,313.20731565019435
206.4623315989265,323.7300719776045,234.75626683498805,328.0326000740496
187.70349478876804,333.035179349147,203.5781188887341,336.1757813404447
168.7652093142182,342.42930018707546,176.04502302271368,365.0547335618731
149.64488786777753,351.91371789581046,141.25031417005633,363.51199259046285
130.3398931630262,361.48974067124675,119.11573157266781,374.5326779177048
91.16507762689105,380.92196178992026,90.10525919206755,388.97683045116895
71.28972123553613,390.7809059846412,60.4838059112156,381.27380385535173
277.9773591364823,237.32377995325535,295.37277731355294,235.4021069376399
260.7642262788959,245.63557340305022,272.35174371611515,243.2882473906137
243.39725450116234,254.0216518385813,260.8230192441237,248.86484526365263
225.87437218925555,262.48301559070273,235.3066361445073,248.21564216471467
208.19347036595437,271.0206830320256,219.92655184891532,268.64701228872065
172.34898036025515,288.32909514419373,171.89145535800003,295.23584117129275
154.18097967577089,297.10197050247626,151.7460233853763,298.2777502929703
135.84613266491888,305.9554117992257,127.23212409933167,310.11490214675825
117.34213036887017,314.8905339731942,105.70640431307861,323.8968218712121
98.66662102695206,323.9084726310792,80.89038017031407,325.74005420231856
22.200923333473938,360.8318549392873,25.195311714058672,369.8182552456518
276.3623049850348,191.8056944608881,284.9436851123125,184.83452452558703
259.9251112078538,199.54620410138935,296.8879446554198,200.04654662945794
243.34772252258725,207.35273352922746,266.8133307457364,208.25928371614043
226.62833763731416,215.22613099853083,243.35088346802607,210.3309691803904
209.76512426889138,223.16725935763762,233.36057429542234,209.08661564718946
192.75621847356953,231.1769963643182,215.4845594680734,217.49112506157763
175.59972396018418,239.25623500920327,171.2695413278556,253.54662730218166
158.2937113853902,247.40588384766832,145.50647302081012,253.42757728136303
140.8362176303893,255.62686734043263,123.1677757646022,254.84404881149894
123.22524505858226,263.9201262031419,119.29804590413427,268.8439123090738
105.45876075355417,272.2866177652112,95.91900252806636,276.77902635474493
87.53469573678468,280.72731633821724,73.61660517968937,284.1911456720183
69.45094416444964,289.2432135941352,49.387233385775936,289.42145419886526
32.79576868045209,306.50465998543075,34.694255104922,302.4907085663732
14.21994121985248,315.2522828149839,18.2671723052612,322.8590846714421
290.488640288615,143.05488779975533,295.8149196407169,143.29288613717074
274.8871875579703,150.23153355970507,291.9525257763712,150.50126269122762
259.1589967578723,157.4664786488565,274.8871875579703,150.23153355970507
243.30251725905103,164.76043635443762,263.42682296993314,158.21396941260227
227.3161730328982,172.1141316473359,255.05417796517497,167.5521638960974
211.1983621292762,179.52830142230474,235.80149591717696,176.44891941504167
194.9474561413914,187.00369474412116,201.93916255965485,172.93166666291057
178.561799657356,194.5410730998666,173.8810370446745,185.76115803278972
162.03970969805022,202.14121065750933,160.69066831887915,205.5441578620148
145.3794751408841,209.80489453097348,128.4782060491503,209.26201502835158
128.5793561290441,217.53292505188446,119.1916269638305,224.66262160514134
111.63758346579748,225.32611604818845,93.61257099306299,225.22799583132007
94.55235799340927,233.18529512984918,83.08160936913788,238.46182295703858
77.3218499562164,241.11130398183323,58.780410288466705,249.64033949360646
59.94419834738435,249.1049986646011,48.27641740110913,254.47216107580618
288.4959239627774,105.377441347667,286.26523050464726,101.47529538752381
273.5345747853855,112.10999827532758,277.53560038356875,110.30955018141498
258.45675376541556,118.89496714133197,264.56368552304457,118.63434014166985
243.26109551465507,125.73296236579431,249.3732548978782,125.47971502264215
227.9462132194155,132.6246080102211,234.04029611725954,134.91041620629414
212.5106982186205,139.57053796736994,222.59330366933779,145.1759915025323
196.9531195718843,146.571396155613,196.0422269728448,144.4640118149303
133.47274487981556,175.13735176136794,114.76410199720914,178.4323055836907
117.2825725665866,182.42287497689185,103.94483726160053,183.2871906437453
100.96125757882805,189.76741195591035,80.09682573156708,199.1563362774712
84.50720002568625,197.17168264393945,55.61691595514135,199.83154662092852
67.91877388596552,204.63641874506098,47.282792180358626,211.31048287224561
51.19432647247162,212.16236396296685,21.245290538514134,210.08388537671686
243.2230013683197,89.84074375199206,249.0711982011931,87.26286784109236
213.7168115370983,102.8470255448308,214.78179652925292,100.06924851405995
198.79582528683287,109.4241726759279,201.56854483386718,112.87156301572271
168.61165270970048,122.7293081904583,168.81223527518458,120.30557397691246
137.9624261138466,136.2394387806316,126.52828643293542,134.23680011209663
122.46004589049807,143.07286345518082,111.06194256656669,141.02724825092778
106.8373142793384,149.95933883105695,86.97620961255863,135.44006715267074
91.09282431254884,156.89948509744832,72.17490040045762,148.75830481091933
75.22514700564051,163.89393214845686,48.02054527509445,159.30782076425086
59.23283092510778,170.9433197736752,44.74892857300695,174.9196573819562
43.11440174585439,178.04829785327314,19.75007847213387,174.00194821590233
26.86836179810769,185.20952655771688,15.067201853368495,185.57324948065192
284.9672567777128,38.6588787561601,290.8406303284787,42.46214584841582
271.1405017253956,44.63633361713291,270.2151972098699,45.03635270717114
