x_world_start,z_world_start,x_world_end,z_world_end
-15.12576269013707,5.195363374646415,-14.208071127135316,4.928586372879988
-13.449409375394545,6.079389695865681,-14.09759243569365,6.336665722466192
-12.401169888709946,6.632179665033303,-12.845361464503982,6.782007798734841
-11.896319609302905,6.898412881710108,-11.996297312118422,6.8456895565932125
-9.994876240238513,7.901140631151724,-10.3485749647962,8.168063414175279
-9.54696165150306,8.137348763779816,-9.457620263489902,8.359224166284838
-9.109273599097481,8.36816392392949,-9.607051159449952,8.550516417655414
-8.681465806152548,8.593768720997064,-8.467118074793985,8.53969787022382
-8.263207454847743,8.814337612036606,-7.762556328241008,8.914408901360154
-7.854182333248684,9.03003735167593,-7.7734584505345055,9.07260715867471
-6.679546930562372,9.649482312758126,-6.691869031993498,9.563044118314913
-6.304557879596066,9.847233102110168,-6.0930426499035635,9.648704791119467
-5.577871386273773,10.230451831552124,-5.987008885674094,10.668677400152427
-4.5425628423817495,10.776422657233532,-4.571522869243316,10.990882527356522
-17.607575216355368,5.57955783798642,-17.605567052094997,5.459847849969274
-16.25433170487304,6.24381813670245,-16.210581644090226,6.265293523946391
-15.606883863915652,6.5616278232726835,-15.100644467616782,6.360098677217822
-13.193081803786669,7.746479525052725,-13.660897771584633,7.741049745302054
-12.630088916147422,8.02283320459751,-13.358613250131897,8.583390716078489
-12.081994338003945,8.291873820800735,-11.819254412781431,8.315199560537863
-11.548214417707152,8.553887868011332,-11.03206844247116,8.398934239176223
-11.028195597241323,8.809147068657497,-10.939982812629125,9.06228327982456
-10.521412497337053,9.057909313198316,-10.314677336203742,8.956931552179755
-10.02736614696216,9.300419529205271,-10.05743236823915,9.184599799028613
-9.545582344648126,9.536910485730239,-9.176356123199346,9.328864574977247
-9.07561014033959,9.767603538512926,-9.385852661620701,9.81694445207711
-8.61702042755037,9.992709321042621,-8.673179310346129,10.063579644250476
-7.732373520478024,10.4269518012496,-7.412453576396877,10.122243084605378
-7.3055560260170695,10.63646170391102,-7.344125929859689,10.523525754651125
-6.888598243052938,10.841131816210572,-6.97121745974675,10.800576908616295
-6.082926080194208,11.236608333944988,-5.926137915769589,11.313570205221025
-5.693581112996777,11.427724272813114,-5.558141362379857,11.404849389871709
-5.312833036446572,11.614620296269935,-5.445783455365905,11.639317012153752
-4.940400225627047,11.797434644218027,-4.94470984942317,11.883960198311293
-4.57601322372392,11.976299583660651,-4.702698879496699,12.091010315070259
-4.219414091867524,12.151341727841588,-4.1509845161926116,12.902535737253462
-20.86728387602002,6.084173720900402,-21.28650149391802,6.36248472737437
-20.01921183908192,6.464520636696589,-19.728585493913737,6.447483716886059
-19.199618814333284,6.832095165266932,-18.87014754179151,6.835086934029952
-14.807138791483466,8.802053089382804,-14.007419582335231,8.279046490174418
-14.152053051030459,9.095848698848878,-14.69891020531196,9.53303607081273
-13.516360684637807,9.380946686309434,-14.899783135435607,10.32062949674473
-12.89921306211788,9.657727649002034,-13.532465689430463,10.175129679223463
-12.299810354802073,9.926550297453646,-12.3881435165786,10.27040064846148
-11.717398077269864,10.187753006460518,-11.262463505397161,9.912826197754184
-11.151263919048517,10.441655236020857,-11.320441194531075,10.61344234367217
-10.600734838308437,10.68855883476654,-10.766051042097985,10.982779384250858
