x_world_start,z_world_start,x_world_end,z_world_end
-12.918705088557878,6.3592570449630115,-12.678897161994936,6.2997237410509515
-12.401169888709946,6.632179665033303,-12.503646988586818,6.578138280787713
-53.6146039997201,13.705973490378746,-56.17342830602398,14.402185420423077
-44.27691324639695,15.36601231475163,-43.07982200614006,14.635612991280695
-36.83995557659634,16.68814203538872,-35.97427699564479,15.992072572636136
-25.739435427182467,18.661573679845617,-26.848865871067552,19.604310046243086
-24.24439263870296,18.92735985102412,-23.238066960079635,18.762153245766285
-20.21372979429657,19.643924255054163,-19.78172368562804,19.39947437645604
-15.704805195332494,20.44551322262481,-15.831076485696668,20.722923699426136
-8.07298547145622,21.802285188727947,-8.465343452126112,22.758685443554654
-43.84055342776426,23.690851901987248,-48.48084942185455,26.149365235300195
-40.87050959385038,23.881628011754195,-42.028895419779346,23.80722091413615
-38.1338160564603,24.05741523102887,-40.56450134803719,25.115603863961372
-35.60401153362982,24.21991325877697,-39.484295449302685,26.406315941795324
-31.07782265423208,24.51064590609418,-32.78149525177842,26.033317205009663
-29.045219790116565,24.64120696471873,-28.266885047436585,25.18615412776616
-27.146096373337823,24.763194180288853,-25.1976590611106,23.97663298128601
-25.36772215946242,24.87742526009951,-23.954393166344264,24.518858702967492
-23.698935843503474,24.984617133079862,-23.059864517177026,25.025666877904506
-22.129910579555702,25.08540101127184,-21.827294312671093,25.104839092787415
-20.65196033209258,25.180334828551082,-20.782625020969515,25.601974420369515
-19.257378997544883,25.2699135744001,-19.762130538198868,26.08760548372888
-169.28252086429012,45.17721731360599,-215.84988185819208,57.84739251663356
-55.67576969808257,35.52963874726486,-56.98777158928485,35.64105502485954
-51.09381086412653,35.140535041855145,-56.53311672461207,37.60737048036996
-46.983361834547445,34.79147233608524,-52.67635851503612,37.189229280500236
-43.27520258887514,34.476572408995615,-44.98647394185486,33.781991101233515
-39.913030142697906,34.191053964932145,-41.21953871002347,34.302003744953836
-36.85057981267504,33.93098816900785,-35.9080559668291,32.392919448095085
-34.049483508011036,33.69311677145685,-32.822516107797746,33.588921692639936
-31.477653911521063,33.47471489096404,-28.08239956202419,31.283352014142555
-29.10804982102136,33.27348616644244,-27.328956378663015,33.774796393645104
-26.917721720626798,33.08748170616431,-25.547300938783664,32.971104448421634
-24.88706608239457,32.915036762444664,-25.41960180255638,35.5635549131277
-22.99923701449682,32.75472076832104,-23.953397103995307,31.6471129419667
-21.239677837345347,32.60529755861355,-20.458825898013572,32.538986970941146
-19.595745004675816,32.465693432994605,-17.84497977683417,31.26603160480639
-15.253958112834766,32.0969853260612,-14.905429631799773,32.06738800135228
-118.77981770932203,71.08653687108884,-114.8943544228677,67.66523185756807
-103.10527128127308,66.54795372758596,-107.94656868741133,67.94975702065379
-90.44075964457106,62.8809296577746,-101.48881913331607,68.21421426142172
-79.99519960833116,59.85640560391805,-90.50537420925153,64.85401291921328
-71.23239064662677,57.319124080277966,-86.77465773651348,65.65405813404702
