x_world_start,z_world_start,x_world_end,z_world_end
-13.449409375394545,6.079389695865681,-13.922989248909936,6.324500916538036
-9.54696165150306,8.137348763779816,-9.606084985400893,8.10617002424784
-15.606883863915652,6.5616278232726835,-15.296478236799826,6.373306304168097
-12.630088916147422,8.02283320459751,-12.851597629728348,8.134033172952
-5.312833036446572,11.614620296269935,-5.160517205507139,11.256359932856808
-4.940400225627047,11.797434644218027,-4.859159646651754,11.66309804811076
-17.640318128382553,7.531416898408253,-17.04799857263689,7.248926805569231
-19.383131430649307,9.150512303542758,-18.8293132507199,8.86387206035551
-31.851206801266272,7.7845287352508175,-32.57594108494466,7.5386860042653545
-30.35442173854166,8.29226479218305,-29.567929658866255,7.812836929968895
-22.725155698930237,10.880247230481856,-22.038049890238735,10.463383622432364
-7.234648952548851,16.134902031066847,-6.948069684978388,16.23211480458951
-6.701026813570833,16.31591613087571,-6.000732390129691,16.403279443492092
-7.604356628489936,18.63422659659736,-7.9335856605745665,18.546287524352664
-44.27691324639695,15.36601231475163,-43.2554741491635,14.60208072429233
-36.83995557659634,16.68814203538872,-35.4901597580057,15.672519237516882
-34.6863378535326,17.071008541421918,-33.77493506285127,16.411930364404125
-25.739435427182467,18.661573679845617,-26.219653752518308,19.321510442472718
-24.24439263870296,18.92735985102412,-23.705004476573233,18.67605382729333
-22.829136376582408,19.178961708873274,-22.328674745371018,18.929837653389395
-81.43680925225533,21.275915345799262,-73.77953252464073,19.192502508003983
-47.075122355169235,23.483084437515117,-44.34189080011679,21.82246152858975
-40.87050959385038,23.881628011754195,-40.55101741616667,23.311417938923576
-35.60401153362982,24.21991325877697,-40.38208495840767,27.026786326669548
-33.25848987188741,24.370574165828856,-35.48793733085019,25.931209561429146
-31.07782265423208,24.51064590609418,-29.964145216887108,24.081636078752233
-29.045219790116565,24.64120696471873,-27.64022731624981,24.731454453781176
-27.146096373337823,24.763194180288853,-24.675986877310237,23.579413457815477
-25.36772215946242,24.87742526009951,-24.243653289700447,24.949628061834172
-23.698935843503474,24.984617133079862,-23.1050797745526,24.580648112383603
-22.129910579555702,25.08540101127184,-21.627540369934735,25.117669974160513
-20.65196033209258,25.180334828551082,-19.96477760986951,24.809111972743295
-19.257378997544883,25.2699135744001,-18.33906232969434,24.145554320345568
-17.93930600380659,25.35457792691334,-18.674180986538097,26.56555272854525
-16.691613439271826,25.434721502886568,-16.764816143755265,26.227656561223075
-10.411355698205798,25.838124013817,-10.15597600887087,24.876631282524666
-169.28252086429012,45.17721731360599,-200.1171223888811,53.17443098768622
-99.99636600482215,39.29338016744504,-84.79846925074517,32.98599786400524
-60.81530506387106,35.96609230946023,-61.91918801675746,36.05983495597281
-55.67576969808257,35.52963874726486,-51.227564557282534,31.617776130789274
-51.09381086412653,35.140535041855145,-53.47381969275907,35.342647345280014
-46.983361834547445,34.79147233608524,-57.56849936222038,40.93138043198916
-43.27520258887514,34.476572408995615,-43.36005200654771,32.85782164177823
-39.913030142697906,34.191053964932145,-43.66924417499932,36.21269785362585
-34.049483508011036,33.69311677145685,-35.06998458731993,36.84647844020468
-31.477653911521063,33.47471489096404,-29.09854856778043,31.968099720488404
-29.10804982102136,33.27348616644244,-29.11796017824723,34.635079807739615
-26.917721720626798,33.08748170616431,-26.290353806212494,34.99662580805687
-24.88706608239457,32.915036762444664,-22.338486253825778,30.987761046326334
-22.99923701449682,32.75472076832104,-22.16295696009528,32.68370317961718
-21.239677837345347,32.60529755861355,-22.527848483528707,35.179124735566155
-19.595745004675816,32.465693432994605,-18.76239163179194,32.39492438048768
-18.056403806229717,32.33497131481091,-17.467745194432894,32.2849819422801
-15.253958112834766,32.0969853260612,-14.066359852074703,30.562064188140535
-13.974809791354248,31.98835900057609,-13.16001222397077,30.97375398132783
-12.767857817030395,31.885863648155933,-12.048187521575924,31.35980916142759
-11.627157700489144,31.78899445788338,-11.650122143433558,32.26108034745516
-10.547400127716918,31.697300558454096,-10.338334224896258,31.679546510368915
-9.52382833081739,31.610378001233595,-9.387662749597961,32.49596457357281
-200.54018797175485,94.76034714579019,-145.2946932793651,68.0299433836858
-118.77981770932203,71.08653687108884,-108.27741842387707,63.717516301238426
-103.10527128127308,66.54795372758596,-100.83111603375065,61.79654850491249
-90.44075964457106,62.8809296577746,-108.63247892479325,72.70827508551002
-71.23239064662677,57.319124080277966,-72.46141419414829,56.05684058236705
-63.776014781862166,55.16012177888542,-62.864238292255955,52.00200274953702
-57.35417904259168,53.30067177372026,-61.97173537822314,54.63769057967241
-51.76554392597294,51.68247597763104,-50.65657355960867,48.8527174276229
-46.857832667453955,50.26144247638504,-51.46809595717585,52.91121030257789
-42.51374478343032,49.003606778565825,-38.49808799250301,46.76548397519176
-38.64145931706341,47.88238201935783,-37.33150341182883,48.586356163139975
-35.16807297640409,46.87665896581033,-32.59120641787177,49.22507130866408
-32.03496682701223,45.96946443729823,-29.181119235112387,43.3125642069416
-29.194471141251597,45.146995608757436,-24.3876434945525,41.266465004146845
-26.60742299925318,44.39791281120397,-24.24134974857786,43.712813550367194
-24.24134974857786,43.712813550367194,-18.44966262007958,36.472759423958635
-22.069098882238155,43.08383578627785,-20.717162303901922,42.69238097808373
-20.067791378335222,42.504354871543015,-16.14387682880237,37.30792442272504
-18.21801278322453,41.968749328536134,-14.491559080358877,36.97878568129287
-16.503181333736038,41.472217888451226,-14.502721520443933,40.89298242351837
-14.909049504883512,41.010635163862474,-13.28330735636454,41.22921264196509
-13.423307231138843,40.58043676098298,-13.191098750697302,42.62974825370719
-12.035263401034054,40.1785270560563,-10.835920064109114,40.4804754177885
181.82798498770396,-61.57851110063572,185.77540581383502,-60.123004244072305
209.1284858888497,-77.62243756765974,216.3825339604357,-77.37408046212714
248.2844838363965,-100.63358868492803,269.0901791980478,-107.0816571061393
-696.1288741203663,454.3781499054658,-475.9270766530419,301.0524863100378
-393.3785069381882,276.4581679050063,-200.92435040146947,132.52221490320326
-269.00740333546844,203.36790307616886,-222.97504591451928,158.68006965715819
-201.23992765899106,163.54239216169293,-856.9827334780746,665.9563959158686
-158.59730739138317,138.48222691373533,-157.3116144463702,128.907481657388
-129.29205743528445,121.26015186478728,-194.37112490610025,170.74559317056028
-107.91308254694418,108.69618088524786,-152.98093861975215,144.33681288322208
-91.62770095893266,99.12560686422253,-132.97844108265915,131.574329549598
-78.80933862321541,91.59252666592896,-95.74832369873376,104.63502810329875
-68.4573605101797,85.50888826547688,-73.35846651653732,83.54836775596895
-59.922402399289126,80.4930740565694,-64.27879658914983,83.05323470331277
-52.76466607912437,76.28662394025484,-35.620735485836754,54.99615926635365
-46.67569071534396,72.70826201386566,-43.9739504144968,76.70574108269093
-41.43273203380955,69.62708618266859,-37.167594606386196,70.44274690266641
-36.87092224789734,66.94620713848029,-29.899266682168687,56.19095904991928
-32.86561882197816,64.59237510161573,-29.291100844458484,58.4230447408261
-29.320841807786657,62.509184688237696,-23.123682300287165,56.406975738333976
-26.16148275077485,60.65249624954694,-20.45148406786858,53.847375450834996
-23.327923901737744,58.98727369635825,-19.226834172650868,52.15661074862039
-20.77224044338725,57.48535262805123,-17.035406017379398,52.0791038364782
-18.455467789089013,56.12383438188555,-14.734901857796572,51.874594797681816
-16.345601036328443,54.88391035415137,-14.419659256783937,57.06889375217716
75.7045783260743,-21.479544052576827,83.06596953694672,-22.99535812115735
86.03282786838255,-32.451835577173,88.63253800349435,-32.80686113942419
119.21120090206851,-67.69912310117707,168.07343305912596,-93.6111672736906
131.06774174682783,-80.29500608106356,118.8034728648966,-71.03209079778793
146.50310427185264,-96.69287647707152,185.97429286279836,-114.72527784677938
167.4256721892712,-118.92011969894412,134.5786691912979,-88.4510410235499
197.3939854601761,-150.7571767299369,167.4256721892712,-118.92011969894412
243.8922236195477,-200.15492049811326,153.05738024726062,-114.26826447324696
325.8049187611052,-287.1754719455638,2116.7340019938724,-1730.369082461737
508.4745394780014,-481.23588101903186,-2253.4584973813057,1950.7560461620608
1274.8028702880338,-1295.350394302342,715.6558669128742,-673.7099313623355
-2056.2972858346957,2243.4682468318797,378.74836696466747,-389.1914274223872
-538.8225758981382,631.3678777983089,807.5288303610558,-865.444241553021
-299.73088092071805,377.3670650123911,-318.5889610192372,357.0467627769746
-202.3629072167363,273.92748522077636,1009.9362565069205,-1287.8584837085425
-149.5156409421004,217.7848049468378,-197.8987752081696,288.5450789362412
-116.33593778585441,182.5361043573929,-116.88812519617906,202.17669728689444
-93.5670992948716,158.34746207332225,-50.69100347222047,97.96155283938583
-76.9736537807756,140.71929373440418,-73.28229113052993,136.79774759480057
-64.34327009888706,127.30131315042505,-77.49544937810234,155.17537031790144
-54.40764038796171,116.7461241784564,-45.940701393714825,104.74528137739627
-46.38748757313443,108.22585611215749,-41.18903562394823,108.67995001483958
-39.77758888685429,101.20378184518522,-25.010485717421222,70.26915615394358
-34.23603838433066,95.31667509365984,-23.041218659740167,67.17603437609546
-29.523189603976867,90.30994568442611,-19.53659727639239,69.06638534392962
-25.46608470891784,85.99985059308453,-17.874811645630416,76.05812720185416
51.06883029130218,-14.776582209858704,58.992860436398324,-17.28168436546759
54.155952716554886,-20.754447843608656,58.39186616297756,-22.17687709592845
