x_world_start,z_world_start,x_world_end,z_world_end
-11.896319609302905,6.898412881710108,-12.029732480329647,6.828057492700012
-44.27691324639695,15.36601231475163,-43.938973320025426,14.945077220608798
-36.83995557659634,16.68814203538872,-37.28833409418712,16.608430063030823
-24.24439263870296,18.92735985102412,-23.705004476573233,18.67605382729333
-43.84055342776426,23.690851901987248,-41.220568694566545,22.10132045704824
-38.1338160564603,24.05741523102887,-38.48621994257313,24.034779119840316
-35.60401153362982,24.21991325877697,-36.84489800302894,24.709565681542234
-169.28252086429012,45.17721731360599,-218.67918786393054,58.18845588679861
-103.10527128127308,66.54795372758596,-105.96801937768724,67.37686576750505
-90.44075964457106,62.8809296577746,-88.16055616375586,60.351659222928525
51.06883029130218,-14.776582209858704,50.889528481972114,-14.429384406721514
38.53031381326542,-11.365068283106925,38.431965978695615,-10.96384230101267
