x_world_start,z_world_start,x_world_end,z_world_end
-15.12576269013707,5.195363374646415,-14.904737316926413,5.213479704442611
-14.552388292953747,5.49773284208839,-14.616637461401078,5.562554705487995
-13.449409375394545,6.079389695865681,-13.469344606315664,6.164971917514704
-11.896319609302905,6.898412881710108,-12.18214756889564,7.125636830068647
-9.994876240238513,7.901140631151724,-9.902879432547259,7.86248152723513
-9.54696165150306,8.137348763779816,-9.459595922962304,8.01186280156365
-9.109273599097481,8.36816392392949,-8.94824350267861,8.117635511659369
-6.679546930562372,9.649482312758126,-6.882836177142573,9.542277558714176
-6.304557879596066,9.847233102110168,-6.426852506782443,9.943655276284172
-5.937413911470661,10.040846780471044,-5.897823257128483,10.140604435193444
-5.577871386273773,10.230451831552124,-5.696264635065004,10.405493247218798
-16.92094101788059,5.9166027481725285,-17.101003511259464,6.0705884724857535
-16.25433170487304,6.24381813670245,-16.07983985265409,6.329470134214343
-12.630088916147422,8.02283320459751,-13.118710626736165,8.230170889457469
-12.081994338003945,8.291873820800735,-12.095430036544927,8.392706719479175
-11.028195597241323,8.809147068657497,-10.925796456210783,8.859411254986167
-10.02736614696216,9.300419529205271,-10.197061102030098,9.423034384645954
-9.07561014033959,9.767603538512926,-8.988656403321489,9.614693771215618
-8.61702042755037,9.992709321042621,-8.482344443779397,9.770781474042794
-8.16940463658744,10.212428386009243,-8.044396066604147,9.989139196731463
-7.3055560260170695,10.63646170391102,-7.37219008283793,10.509677034022442
-6.082926080194208,11.236608333944988,-6.19935893262696,11.271392811834957
-4.57601322372392,11.976299583660651,-4.523758428237827,11.829471175578476
-21.74534554275185,5.69037692973856,-21.168417975511982,5.647234186087083
-20.86728387602002,6.084173720900402,-21.525461818232774,6.25753987594494
-20.01921183908192,6.464520636696589,-20.373167175724053,6.456730733700176
-19.199618814333284,6.832095165266932,-20.11910988272162,7.345835191255594
-16.179151957825955,8.18672685113753,-16.504359370337664,8.320541744583704
-14.152053051030459,9.095848698848878,-14.136617789440017,9.234577078631286
-13.516360684637807,9.380946686309434,-14.177211371806852,9.621002810167258
-12.89921306211788,9.657727649002034,-12.643676778487862,9.398757092145557
-11.151263919048517,10.441655236020857,-10.906771087213727,10.193390708160504
-8.061038959173494,11.827572329630504,-8.076449796878034,11.597880403380318
-5.828969903562061,12.828620052193111,-5.930762134788993,12.677498024103498
-5.414611585903114,13.014453214108318,-5.484807191121818,13.19460359056939
-5.010053875044829,13.195890958644808,-4.895025563758591,13.043921962610002
-24.24583092607818,7.211982798459627,-25.002775401815896,7.303686103688888
-23.196314992782,7.630375422692738,-23.982268654661485,7.703050278235815
-15.337180580930486,10.763442550552474,-15.238570274362393,10.802753840293336
-12.558904194374417,11.871010631548952,-12.283135754342037,11.833355945339745
-11.29694291209518,12.374095221141728,-11.124965131472532,12.299225416645655
-9.54209677033578,13.073669814611824,-9.616521577906466,12.90599076444347
-8.990796119258087,13.293447446211365,-9.20732376162499,13.345276760467222
-7.934433698215164,13.714569442990678,-7.75046221451712,13.526822019657041
-6.456182084264876,14.303878811639349,-6.412645462794045,13.946112044917081
-5.9895246500231405,14.48991317504066,-5.765284040975123,14.091151458541374
-4.6608546514220315,15.019591391271838,-4.7104764936959365,14.760440256043589
-31.851206801266272,7.7845287352508175,-30.608728329580273,7.446471787503381
-30.35442173854166,8.29226479218305,-30.66122444204506,8.448145286891915
-28.929741569064547,8.775541589669999,-29.68772050166635,8.774118682110359
-14.373261973818229,13.713357804278122,-14.000794657535712,13.472606969859113
-13.609470427236973,13.972449451995002,-13.259371510436974,13.730470889050157
-12.872237746866093,14.222531860949374,-12.658467846310558,14.11611965820393
-10.80672689049175,14.923189800344629,-10.841924475495667,14.740164421367728
-6.182981044884928,16.491646449445437,-5.987994725072534,16.259425809227665
-5.679839448435434,16.662321008286124,-5.580943191523363,16.695868373756547
-5.1909679559344735,16.828154894613917,-5.230629152749485,16.96346519987869
-35.85668547197516,11.087858126244987,-33.551105249243484,10.102208377812454
-33.9825653674232,11.588446978406306,-33.42730793450596,11.083993504023303
-32.21403997834335,12.060830841312077,-32.67582992095789,11.937483945479963
-13.258834351132368,17.123881285283375,-12.830728688598189,16.80154480890083
-47.145124904872894,14.85610651091094,-47.54560855841542,14.280043494038058
-44.27691324639695,15.36601231475163,-45.57175562098374,15.635519741269478
-16.752422263087336,20.25926963719339,-16.609898878190794,20.284607202824926
-7.383577353708386,21.92484699458899,-7.534243301419437,22.390225772995247
-47.075122355169235,23.483084437515117,-44.34189080011679,21.82246152858975
-43.84055342776426,23.690851901987248,-42.31553040563268,22.588036106804886
-20.65196033209258,25.180334828551082,-21.413713710154457,26.010434399096432
-169.28252086429012,45.17721731360599,-213.0845382770406,57.51403960268969
-55.67576969808257,35.52963874726486,-54.95120117875069,34.51476699735425
-42.51374478343032,49.003606778565825,-43.574591120839315,50.496324469475226
-22.069098882238155,43.08383578627785,-23.080019088967937,45.09776408284715
-14.909049504883512,41.010635163862474,-15.218835914868919,41.10033417907163
309.16037119299546,-136.409059028885,370.40736555587984,-164.18699857059
658.4085860913668,-341.65484183918124,722905.5183022099,-374155.8319002832
-201.23992765899106,163.54239216169293,-151.43195820995493,121.64707178016182
-32.86561882197816,64.59237510161573,-34.505806585359295,67.12568969637914
-23.327923901737744,58.98727369635825,-24.495393711751664,62.35731894957224
-149.5156409421004,217.7848049468378,-109.39690866572178,159.11120864005792
-54.40764038796171,116.7461241784564,-55.785073935198625,121.74834399206753
