x_world_start,z_world_start,x_world_end,z_world_end
-53.6146039997201,13.705973490378746,-56.17342830602398,14.402185420423077
-36.83995557659634,16.68814203538872,-36.54848559777355,15.882455258425365
-34.6863378535326,17.071008541421918,-34.4964521434402,16.686200076462324
-28.99748126034925,18.082363817630128,-28.880758073530068,17.72168764527471
-25.739435427182467,18.661573679845617,-26.631120182907207,19.63855948425705
-24.24439263870296,18.92735985102412,-23.705004476573233,18.67605382729333
-22.829136376582408,19.178961708873274,-22.6461219104145,19.21149771025589
-40.87050959385038,23.881628011754195,-39.15821562279099,22.844156587615142
-35.60401153362982,24.21991325877697,-39.484295449302685,26.406315941795324
-31.07782265423208,24.51064590609418,-32.44042130491422,25.49520573882564
-29.045219790116565,24.64120696471873,-28.266885047436585,25.18615412776616
-27.146096373337823,24.763194180288853,-25.7142933774313,24.855163801205773
-25.36772215946242,24.87742526009951,-22.87592018430881,22.91278487005831
-23.698935843503474,24.984617133079862,-23.20974522695745,24.573033471483235
-22.129910579555702,25.08540101127184,-22.179666617630257,25.52435575887884
-20.65196033209258,25.180334828551082,-20.46135711183214,25.19257792761081
-169.28252086429012,45.17721731360599,-215.84988185819208,57.84739251663356
-55.67576969808257,35.52963874726486,-55.584315929144616,34.561324340825664
-51.09381086412653,35.140535041855145,-49.906456056895344,33.26622733436334
-46.983361834547445,34.79147233608524,-52.98438822723423,37.222625181009185
-43.27520258887514,34.476572408995615,-42.67411269108246,32.815028450424705
-39.913030142697906,34.191053964932145,-41.44213630525106,34.32090691546608
-36.85057981267504,33.93098816900785,-38.98826917198698,34.90044697442273
-34.049483508011036,33.69311677145685,-29.37467154559007,30.116789989653274
-31.477653911521063,33.47471489096404,-27.13543428501541,30.049022918791767
-29.10804982102136,33.27348616644244,-29.447044194331603,36.098963788982175
-26.917721720626798,33.08748170616431,-26.73896871351974,34.37715481180102
-24.88706608239457,32.915036762444664,-25.0430630470637,34.84626908134431
-22.99923701449682,32.75472076832104,-22.984601692894646,31.58667341550288
-21.239677837345347,32.60529755861355,-20.099416700093364,31.951872198970342
-19.595745004675816,32.465693432994605,-17.838415083573146,30.756180184797973
-18.056403806229717,32.33497131481091,-18.166217328746974,32.890178001816935
-16.611980360525088,32.21230969010593,-17.080844191375498,33.33004230001498
-15.253958112834766,32.0969853260612,-14.992043652248256,32.07474333506833
-13.974809791354248,31.98835900057609,-13.646154403282498,31.96044931523499
-12.767857817030395,31.885863648155933,-13.003000061579842,32.88793145337679
-103.10527128127308,66.54795372758596,-114.69975224987829,72.25587837473078
-90.44075964457106,62.8809296577746,-99.66926058889989,67.65755074597239
-79.99519960833116,59.85640560391805,-89.73670603619004,64.61885174303485
-71.23239064662677,57.319124080277966,-94.88411732210207,72.58910043321264
-63.776014781862166,55.16012177888542,-67.79391811117912,54.779952379133306
-57.35417904259168,53.30067177372026,-65.93324500754798,57.336580811589236
-51.76554392597294,51.68247597763104,-67.6747896002062,64.6085806988346
-46.857832667453955,50.26144247638504,-50.09140494640073,52.49003470473996
-42.51374478343032,49.003606778565825,-44.99421426664258,52.17017472105437
-38.64145931706341,47.88238201935783,-39.542211668695174,49.26268539347809
-35.16807297640409,46.87665896581033,-35.220476264180874,50.11892634970628
-32.03496682701223,45.96946443729823,-25.174077538763054,37.62800172917634
-29.194471141251597,45.146995608757436,-26.772689971893424,44.44576605529277
-26.60742299925318,44.39791281120397,-22.901057695757586,41.69245863722396
-24.24134974857786,43.712813550367194,-22.48445859324746,41.58498603968866
-22.069098882238155,43.08383578627785,-21.11513638419732,42.80761483576957
-20.067791378335222,42.504354871543015,-20.363034023068902,45.937077582960264
-18.21801278322453,41.968749328536134,-17.062495215726397,40.90134288981204
-16.503181333736038,41.472217888451226,-15.345203126017887,40.431542814594735
-13.423307231138843,40.58043676098298,-12.89456441321924,44.02259459696386
-12.035263401034054,40.1785270560563,-10.953174020352137,38.61019061046009
-393.3785069381882,276.4581679050063,-311.19254428263696,212.04793315699365
-269.00740333546844,203.36790307616886,-134.64385001834674,95.94885520009402
-201.23992765899106,163.54239216169293,-237.61410957121234,184.9187288820694
-158.59730739138317,138.48222691373533,-197.80232166751995,161.5221838897103
-129.29205743528445,121.26015186478728,-125.97379542167747,111.97594618058689
-107.91308254694418,108.69618088524786,-136.1715752627102,125.30309886240688
-91.62770095893266,99.12560686422253,-174.4304063584433,180.5523916506967
-78.80933862321541,91.59252666592896,-121.35444646934738,132.21061408522297
-68.4573605101797,85.50888826547688,-65.92730015946064,79.53337690067961
-52.76466607912437,76.28662394025484,-57.4128902094124,85.63501661931137
-46.67569071534396,72.70826201386566,-47.82704166807025,79.26586219313124
-41.43273203380955,69.62708618266859,-39.73486771728611,70.32834420492611
-36.87092224789734,66.94620713848029,-42.46159757532142,77.6422029750113
-32.86561882197816,64.59237510161573,-36.43003835344349,71.69331670657574
-29.320841807786657,62.509184688237696,-28.660838920023377,66.53120395820181
-26.16148275077485,60.65249624954694,-26.499682803909824,63.636144560573925
-23.327923901737744,58.98727369635825,-19.97514481900438,57.016916402976385
-20.77224044338725,57.48535262805123,-18.603160289609843,56.210630138002514
-18.455467789089013,56.12383438188555,-14.334626185049876,49.73191537474275
-16.345601036328443,54.88391035415137,-12.882106896619874,49.012012049281054
197.3939854601761,-150.7571767299369,131.93533875518617,-99.58891378497161
243.8922236195477,-200.15492049811326,225.78300766899784,-180.91646233757461
325.8049187611052,-287.1754719455638,149.22726007303507,-121.03925869273206
508.4745394780014,-481.23588101903186,169.70087863369997,-146.43644686885887
1274.8028702880338,-1295.350394302342,223.04510198456293,-212.60908140030944
-2056.2972858346957,2243.4682468318797,217.9901751269534,-225.4528407910126
-538.8225758981382,631.3678777983089,-2508.5162804215092,2723.886406873485
-299.73088092071805,377.3670650123911,-466.7009486277442,554.7489389938761
-202.3629072167363,273.92748522077636,-564.5461796174571,736.2994028204587
-149.5156409421004,217.7848049468378,-121.09778930406635,170.18247194563884
-116.33593778585441,182.5361043573929,-115.58219781604461,175.92835673381526
-93.5670992948716,158.34746207332225,-188.18268746003073,331.14677710939975
-76.9736537807756,140.71929373440418,469.2774642913206,-824.5906020479518
-64.34327009888706,127.30131315042505,-53.99947240190045,106.6946750228345
-54.40764038796171,116.7461241784564,-51.63295358537158,117.1635783759359
-46.38748757313443,108.22585611215749,-38.983068017012805,100.35971678163637
-39.77758888685429,101.20378184518522,-28.393136407261522,84.59650459714729
-34.23603838433066,95.31667509365984,-24.15985964869032,80.43332178098329
-29.523189603976867,90.30994568442611,-23.524856924463034,83.93757304262135
-25.46608470891784,85.99985059308453,-17.161039964498496,65.5847340067052
51.06883029130218,-14.776582209858704,50.948974158890664,-14.54449427933929
63.88170973249544,-39.587283286807555,59.54956219303685,-36.59302427668301
72.20534215915954,-55.70506203905417,74.63600078646492,-56.720476973704365
75.93281801167011,-62.922900119295406,73.62328263810902,-58.45074442290754
80.36052929244336,-71.49666541120304,75.3992556872932,-61.889716641936104
85.70624813352934,-81.84804917441795,74.58893491116366,-68.35293953881406
92.28849305033653,-94.59382671768658,74.02231544786765,-71.48718522784417
100.5924076802402,-110.67342417246883,80.7057088735739,-81.27024841630521
111.39511162394409,-131.5916463098226,85.22843346016985,-90.82126841670144
126.0242532668784,-159.91933502187575,109.77062562680398,-128.44601174237684
146.95044119510692,-200.44054617899712,77.43351076088773,-94.87433897741556
179.35451021097074,-263.1873841336781,78.99471505518696,-105.04638697739566
236.24820802562567,-373.3556360180651,1265.3738655026477,-1917.2640776282872
362.2568392532102,-617.3571890531983,-338.26853919625574,540.5913110969283
878.173602903167,-1616.37202114108,169.99976820534377,-297.73641712468276
-1523.5812943479111,3034.356418885904,-26993.68451132423,52354.348869902205
-376.7740977576741,813.6931653148331,-1839.408395738141,3805.031398844812
-204.45960218073682,480.02550999921687,446.6718367477088,-1082.1044196058058
-134.90747844702628,345.3456389254168,-490.79013412864884,1344.745658700491
-97.3065356826093,272.5356390014235,-62.90263674585814,198.5328087399741
-73.75243770834682,226.92577537484675,-36.90832415259157,127.64848097443003
-57.61269189873715,195.67297146156258,-32.413652749744536,124.65957972273219
38.53031381326542,-11.365068283106925,38.471065726949924,-11.123356081479676
39.51489689795102,-15.381835066375743,40.292787392996225,-15.850301483418205
43.47342043823141,-31.5312754891342,42.106613265626926,-29.405534117022604
44.1837191142229,-34.4290544295814,42.50878509556919,-31.15049345834525
44.96625123300945,-37.621521444781514,50.048848639474514,-40.78957979764796
45.832625686424635,-41.15603689652931,41.4956273452282,-34.45714704603483
46.79707978164438,-45.090684194378525,38.177656174056814,-34.429402435425814
47.87726776165654,-49.49748669310779,42.90174805493328,-41.41077696269104
49.09535131060934,-54.46685658660149,45.23778227637611,-47.709904098931744
50.47953617232699,-60.11386379293227,52.475711433876384,-57.60725351618832
52.06628337751987,-66.58725701530174,47.44414114579763,-57.916076602012765
53.90356788718628,-74.08275790764012,48.46587827595545,-62.64242712808452
56.05581309721432,-82.86319218846118,38.64957116425113,-50.61604061848046
58.61160097909057,-93.28994441352057,39.22216761113915,-55.20417318024634
61.69616778193719,-105.87393622402826,48.5143152105004,-76.22260324782646
65.4925505179903,-121.36189687249161,53.80305655456042,-95.32056179873457
70.27928268291996,-140.89014904293538,62.92317149517889,-119.72525576947565
76.50201567987357,-166.27680009564526,65.39986579030891,-130.47123677592285
84.92097352341862,-200.6233075074506,88.96778537748763,-190.07119269336738
96.94798861386373,-249.6894711137438,81.570532967031,-200.63317912153948
115.53503745702574,-325.5183590496445,127.44164543223853,-399.66061026835956
148.06191626130223,-458.2170498728251,245.6390655087786,-856.2988958843089
219.61900381241415,-750.1458234354401,102.43829444256967,-391.9018722986667
31.632833822435973,-21.56912202595012,29.094226894014433,-19.339378243992822
31.72846377246778,-23.250843517822503,32.21648094086092,-22.271787844930458
31.83076081382017,-25.04981060857229,38.863898992576594,-29.109169450700893
31.94044734906635,-26.978727267329834,36.73424854956672,-29.60567303501983
32.05835405796385,-29.052201595434195,29.13007986791795,-25.032391274203427
32.18544097358636,-31.28711646537879,29.140027213242384,-26.611907849324638
32.32282368082697,-33.70309024034475,32.969244245976256,-33.40681128755403
32.4718061510298,-36.32305419482757,31.691200316739025,-34.16407158607239
32.633922260291556,-39.17398264384925,33.273318700866426,-37.904740663888774
33.005173826278366,-45.70270860473894,35.612761990933436,-47.61248808210737
33.219085934686476,-49.46450697399451,28.574544312202946,-39.495772455244115
33.45589206603037,-53.62891321237194,27.272763155530296,-41.570885562591975
33.719475380623415,-58.26421548851686,31.693913208681877,-52.131796161837926
34.014649852854035,-63.45507100645027,32.84870779741094,-59.141370329389304
35.15896284049639,-83.57863840460037,24.07820159259787,-54.705632974717616
35.66065995651425,-92.40134323856687,22.065279614132812,-54.29329220286305
36.24821149996762,-102.73385996454672,19.588385661004224,-53.618535899813416
36.94571773116121,-115.00000900386947,21.595112910502163,-69.79302258311614
37.787230337255764,-129.79861378072027,28.35938205583033,-106.06526190325691
