x_world_start,z_world_start,x_world_end,z_world_end
-11.896319609302905,6.898412881710108,-11.63457427636616,6.765719325986971
-13.193081803786669,7.746479525052725,-12.985154685202719,7.739866780454028
-5.9895246500231405,14.48991317504066,-5.928235554514266,14.51434625384709
-6.701026813570833,16.31591613087571,-6.526648193229236,16.375068453617594
-53.6146039997201,13.705973490378746,-57.546671898397456,14.775821300585694
-36.83995557659634,16.68814203538872,-37.061342477668006,16.21325549946146
-34.6863378535326,17.071008541421918,-36.242604825381385,17.675435624107497
-24.24439263870296,18.92735985102412,-24.05122462588531,18.9617009327086
-22.829136376582408,19.178961708873274,-22.328674745371018,18.929837653389395
-47.075122355169235,23.483084437515117,-47.08036985116055,22.836393248712525
-43.84055342776426,23.690851901987248,-40.90322976785968,21.56673516361965
-40.87050959385038,23.881628011754195,-43.95166529022245,25.61189317017113
-38.1338160564603,24.05741523102887,-39.02183952845091,24.00037443539022
-35.60401153362982,24.21991325877697,-36.84489800302894,24.709565681542234
-33.25848987188741,24.370574165828856,-34.92839179639955,25.3789540207035
-31.07782265423208,24.51064590609418,-31.848491578266092,25.522863963859226
-29.045219790116565,24.64120696471873,-27.890580892588307,24.71537338426472
-27.146096373337823,24.763194180288853,-23.68811923860937,22.827216340771397
-25.36772215946242,24.87742526009951,-23.504094767914307,23.68411030320481
-23.698935843503474,24.984617133079862,-23.165293603923143,25.01889480579027
-22.129910579555702,25.08540101127184,-21.873712065155534,25.541354381465908
-19.257378997544883,25.2699135744001,-19.4818889628625,26.10069991741835
-17.93930600380659,25.35457792691334,-16.542094871334463,24.6787698964954
-169.28252086429012,45.17721731360599,-176.45081818274025,48.17179502657613
-55.67576969808257,35.52963874726486,-56.87970449893504,34.65658329749214
-51.09381086412653,35.140535041855145,-51.05677028127722,34.22838233042528
-46.983361834547445,34.79147233608524,-47.770165757267556,33.986695376229655
-43.27520258887514,34.476572408995615,-49.15317200803709,36.80725318727677
-39.913030142697906,34.191053964932145,-46.14931677084242,38.31936674314159
-36.85057981267504,33.93098816900785,-37.33629987517521,33.21942044335999
-34.049483508011036,33.69311677145685,-36.649563756198646,37.05646796329744
-31.477653911521063,33.47471489096404,-29.10804982102136,33.27348616644244
-29.10804982102136,33.27348616644244,-30.095160216187978,36.1851244430474
-26.917721720626798,33.08748170616431,-25.05303009476106,32.31614594254789
-24.88706608239457,32.915036762444664,-23.051981704302744,32.1689948974024
-22.99923701449682,32.75472076832104,-21.194329661618116,32.03238878587548
-21.239677837345347,32.60529755861355,-20.56888062568789,32.54833290875678
-19.595745004675816,32.465693432994605,-19.54122822824056,33.59679169870964
-18.056403806229717,32.33497131481091,-17.760213733162672,32.30981861067008
-16.611980360525088,32.21230969010593,-15.98043183316512,31.648974512439054
-15.253958112834766,32.0969853260612,-15.323073529215888,32.615686140597724
-13.974809791354248,31.98835900057609,-13.35280283994324,30.525343402764666
-12.767857817030395,31.885863648155933,-12.363069743905521,30.474410154291025
-10.547400127716918,31.697300558454096,-10.338334224896258,31.679546510368915
-103.10527128127308,66.54795372758596,-109.98408108523697,68.53972110452045
-90.44075964457106,62.8809296577746,-97.89982675917194,67.11622204894637
-79.99519960833116,59.85640560391805,-78.8171941237995,57.795593067695044
-71.23239064662677,57.319124080277966,-83.9066343372143,64.72845538955313
-63.776014781862166,55.16012177888542,-72.1720459712717,59.24523765987412
-57.35417904259168,53.30067177372026,-55.36693333753991,47.53605015806317
-51.76554392597294,51.68247597763104,-56.17526897818137,52.95931699381646
-46.857832667453955,50.26144247638504,-52.666107119389885,56.049799175856165
-42.51374478343032,49.003606778565825,-35.66588929695218,43.04632314537784
-38.64145931706341,47.88238201935783,-40.053217609116714,52.979154799621156
-35.16807297640409,46.87665896581033,-38.00783501860086,54.70477677599886
-32.03496682701223,45.96946443729823,-25.89298983827009,41.631894842528304
-29.194471141251597,45.146995608757436,-26.44313619117459,44.35034337490365
-26.60742299925318,44.39791281120397,-21.44599312701302,38.364096510063526
-24.24134974857786,43.712813550367194,-22.210436246431005,41.51429483268019
-22.069098882238155,43.08383578627785,-19.500625008363347,40.81522839007206
-20.067791378335222,42.504354871543015,-20.54660404521777,46.89817206999524
-18.21801278322453,41.968749328536134,-17.05315998357395,44.75332079056242
-16.503181333736038,41.472217888451226,-14.466116444198947,39.51644567680078
-14.909049504883512,41.010635163862474,-14.041815420026106,40.074974676895934
-13.423307231138843,40.58043676098298,-12.287681335013618,38.32914281591053
-12.035263401034054,40.1785270560563,-11.100069666258175,38.04084455020945
1698.1608437151351,-952.6952335756505,-3122.889397868519,1731.1818904048698
-696.1288741203663,454.3781499054658,-331.7476581401346,214.98426405062395
