x_world_start,z_world_start,x_world_end,z_world_end
-13.220153850154954,11.607401504733357,-13.08567856186881,11.361805211820583
-53.6146039997201,13.705973490378746,-56.17342830602398,14.402185420423077
-36.83995557659634,16.68814203538872,-39.78026589336336,17.570317147282807
-28.99748126034925,18.082363817630128,-28.767261452922998,17.7426154839849
-24.24439263870296,18.92735985102412,-24.475148736920634,19.608011469546664
-22.829136376582408,19.178961708873274,-22.7374666491658,19.19525859753144
-7.383577353708386,21.92484699458899,-7.4581494849339975,22.155186283991544
-6.719479729067573,22.042909143914855,-6.874251634507327,22.255067131429737
-47.075122355169235,23.483084437515117,-47.7569169873541,23.43929042811263
-43.84055342776426,23.690851901987248,-45.294229555434384,24.24012668476776
-35.60401153362982,24.21991325877697,-33.717169708496854,22.771674150225646
-33.25848987188741,24.370574165828856,-37.20143586376032,27.08792121872405
-31.07782265423208,24.51064590609418,-32.93437348360832,26.027549471745534
-29.045219790116565,24.64120696471873,-28.52629175907869,24.674539493309712
-27.146096373337823,24.763194180288853,-26.28136356111975,25.296468323490366
-25.36772215946242,24.87742526009951,-24.65403295976233,25.386881682249395
-23.698935843503474,24.984617133079862,-23.271152281397562,25.01209513958904
-20.65196033209258,25.180334828551082,-19.96477760986951,24.809111972743295
-19.257378997544883,25.2699135744001,-18.520837492576963,24.518254855579443
-15.508810792429959,25.51069697671962,-16.032354092271355,26.261881232390067
-55.67576969808257,35.52963874726486,-57.659175898968016,35.698071229979
-51.09381086412653,35.140535041855145,-54.16479763505381,36.36566781388946
-46.983361834547445,34.79147233608524,-44.36009600592947,31.337884367074956
-43.27520258887514,34.476572408995615,-46.724320086728056,34.76947429821869
-39.913030142697906,34.191053964932145,-42.29462207831407,35.21965944733914
-36.85057981267504,33.93098816900785,-37.6402184816352,33.99804493297312
-34.049483508011036,33.69311677145685,-35.56859362338308,36.115086566569914
-31.477653911521063,33.47471489096404,-29.103249656162067,32.61398683653667
-29.10804982102136,33.27348616644244,-30.424657764061912,36.22892790304581
-26.917721720626798,33.08748170616431,-25.681301609789585,32.982483895401685
-24.88706608239457,32.915036762444664,-23.784699800360606,32.22287676959802
-22.99923701449682,32.75472076832104,-22.05075168962432,31.528414002484222
-21.239677837345347,32.60529755861355,-22.34136090808518,34.52058793026583
-19.595745004675816,32.465693432994605,-18.968027376569818,32.41238713673612
-18.056403806229717,32.33497131481091,-17.273390170489673,31.230372264616225
-15.253958112834766,32.0969853260612,-14.53007967213447,31.05922737110828
-13.974809791354248,31.98835900057609,-13.924008292249145,31.49775134624751
-103.10527128127308,66.54795372758596,-106.95008477967477,67.6612239465272
-90.44075964457106,62.8809296577746,-99.66926058889989,67.65755074597239
-79.99519960833116,59.85640560391805,-91.36125265020424,67.13429879074157
-71.23239064662677,57.319124080277966,-75.25476598279819,56.82101860908752
-63.776014781862166,55.16012177888542,-73.29262859482292,59.588061178519204
-57.35417904259168,53.30067177372026,-72.43775239779404,62.771431353172886
-51.76554392597294,51.68247597763104,-59.73873000066756,56.92870083105123
-46.857832667453955,50.26144247638504,-49.39836700103676,50.99705714662878
-42.51374478343032,49.003606778565825,-52.56545001456082,62.003934623197694
-38.64145931706341,47.88238201935783,-42.26391720640864,53.769798380923376
-35.16807297640409,46.87665896581033,-35.44978540300553,50.19688302272833
-32.03496682701223,45.96946443729823,-28.309851361690157,43.97828524285493
-29.194471141251597,45.146995608757436,-23.6327649331086,39.54309771462393
-26.60742299925318,44.39791281120397,-22.69682509742061,42.44272808460927
-24.24134974857786,43.712813550367194,-21.612600487837085,40.59281038527605
-22.069098882238155,43.08383578627785,-20.931787232784874,41.95986618444876
-20.067791378335222,42.504354871543015,-18.71678972496379,42.89149573020009
-18.21801278322453,41.968749328536134,-17.748155970119317,41.83270174198502
-16.503181333736038,41.472217888451226,-15.163434157545874,39.69633695719293
-14.909049504883512,41.010635163862474,-14.502721520443933,40.89298242351837
-13.423307231138843,40.58043676098298,-12.539611079547266,39.66401621713356
-12.035263401034054,40.1785270560563,-11.505270858781484,40.02506709920898
-696.1288741203663,454.3781499054658,-867.5372704274286,555.1112359443965
-269.00740333546844,203.36790307616886,-371.1101851299495,263.37154656684567
-201.23992765899106,163.54239216169293,-177.185838919289,134.9781068281828
-158.59730739138317,138.48222691373533,-216.10074588420025,172.27578045036933
-129.29205743528445,121.26015186478728,-125.17989039838501,108.05815910215047
-107.91308254694418,108.69618088524786,-119.31512991839682,111.83498084079979
-91.62770095893266,99.12560686422253,-111.71342315787949,110.92956061451622
-78.80933862321541,91.59252666592896,-120.52593737558658,135.8398281890343
-68.4573605101797,85.50888826547688,-74.56538572653253,86.61271091417653
-52.76466607912437,76.28662394025484,-74.00739831882906,108.43699309116238
-46.67569071534396,72.70826201386566,-56.04738802940451,87.03918900287593
-41.43273203380955,69.62708618266859,-35.479229085629115,66.12833852717014
-36.87092224789734,66.94620713848029,-23.204993878278778,43.41273550312032
-32.86561882197816,64.59237510161573,-26.573695799814228,52.34352730874526
-29.320841807786657,62.509184688237696,-26.944716912575704,62.49473256676815
-26.16148275077485,60.65249624954694,-18.52064442564868,51.80660620732211
-23.327923901737744,58.98727369635825,-19.141759125120338,54.25557925943066
-20.77224044338725,57.48535262805123,-19.081539747146007,57.678755249806194
