start_x,start_y,end_x,end_y
210,0,212,-3
225,0,224,2
240,0,239,6
375,0,370,0
390,0,389,1
450,0,449,3
465,0,467,1
180,15,180,17
315,15,308,17
330,15,328,10
360,15,358,12
390,15,389,17
405,15,407,15
450,15,451,16
465,15,473,14
150,30,151,31
165,30,169,35
195,30,195,27
210,30,205,30
240,30,237,28
255,30,252,28
300,30,297,32
315,30,303,26
330,30,315,31
345,30,332,38
360,30,354,34
375,30,382,31
390,30,390,27
420,30,418,27
465,30,476,35
105,45,106,47
165,45,168,45
180,45,178,46
195,45,189,41
210,45,203,50
225,45,221,49
240,45,234,47
255,45,243,46
270,45,260,43
285,45,276,45
300,45,285,46
315,45,298,42
330,45,323,45
345,45,351,44
360,45,371,43
375,45,390,45
405,45,411,43
420,45,423,37
435,45,445,44
450,45,459,48
465,45,470,48
105,60,102,60
180,60,184,59
195,60,191,59
210,60,205,59
225,60,212,61
240,60,231,62
255,60,241,63
270,60,255,62
285,60,276,62
300,60,284,64
315,60,317,63
330,60,332,60
345,60,353,64
360,60,372,62
375,60,387,64
390,60,389,63
405,60,402,58
420,60,419,57
435,60,442,55
450,60,457,61
465,60,472,60
30,75,32,75
90,75,87,76
165,75,160,74
180,75,166,75
195,75,181,74
210,75,188,71
225,75,213,63
240,75,228,79
255,75,235,83
270,75,258,79
285,75,291,75
300,75,302,81
315,75,323,77
330,75,339,81
345,75,361,79
360,75,369,78
375,75,383,74
450,75,453,72
15,90,13,91
45,90,44,92
135,90,129,91
165,90,159,91
180,90,166,91
195,90,179,93
210,90,193,92
225,90,213,88
240,90,224,92
255,90,252,92
270,90,273,90
285,90,291,96
300,90,309,92
315,90,322,90
330,90,339,93
345,90,359,93
360,90,357,88
420,90,423,91
450,90,457,86
465,90,473,86
120,105,118,107
135,105,131,105
150,105,144,105
165,105,161,107
180,105,177,106
210,105,210,107
225,105,223,102
240,105,237,104
255,105,253,107
270,105,280,104
285,105,294,108
300,105,314,107
315,105,333,105
330,105,345,106
345,105,362,110
360,105,356,102
375,105,376,107
435,105,438,104
450,105,453,105
465,105,467,103
30,120,32,121
135,120,132,120
165,120,161,123
180,120,178,121
210,120,207,120
225,120,224,122
240,120,243,121
255,120,255,124
270,120,272,125
285,120,292,123
300,120,315,124
315,120,328,125
330,120,345,129
345,120,354,119
360,120,365,121
375,120,379,118
405,120,407,119
435,120,442,120
450,120,452,120
465,120,471,122
90,135,91,136
105,135,101,136
120,135,111,136
135,135,128,140
150,135,139,138
165,135,162,136
180,135,178,133
210,135,210,137
225,135,218,142
285,135,282,135
300,135,303,141
315,135,323,137
330,135,342,140
345,135,356,136
360,135,368,138
375,135,378,134
405,135,405,137
15,150,11,150
105,150,106,145
120,150,114,151
135,150,127,153
150,150,146,160
165,150,166,155
180,150,182,151
195,150,200,152
210,150,219,152
225,150,231,162
240,150,250,153
270,150,274,150
285,150,290,152
300,150,303,152
345,150,349,146
360,150,360,153
435,150,433,156
465,150,468,151
0,165,2,165
90,165,80,165
105,165,99,162
120,165,105,172
135,165,125,170
150,165,139,171
195,165,198,164
210,165,219,166
225,165,232,170
240,165,251,166
255,165,262,169
270,165,272,163
285,165,291,171
300,165,314,176
315,165,321,165
330,165,338,162
345,165,348,159
360,165,360,169
420,165,417,163
435,165,439,167
450,165,452,168
15,180,12,184
30,180,28,183
45,180,38,181
60,180,57,179
75,180,69,180
90,180,81,181
105,180,99,181
120,180,110,187
135,180,134,186
150,180,149,184
165,180,178,187
195,180,191,184
210,180,206,185
225,180,235,182
240,180,254,186
255,180,262,186
270,180,277,183
285,180,287,184
300,180,306,191
315,180,321,179
330,180,333,180
345,180,348,184
375,180,372,179
405,180,405,177
0,195,-2,199
15,195,9,199
30,195,31,196
45,195,45,198
75,195,72,193
90,195,91,202
105,195,101,203
120,195,115,199
135,195,130,197
150,195,145,199
165,195,159,196
180,195,185,199
195,195,209,209
210,195,213,194
225,195,231,193
240,195,247,203
255,195,262,196
270,195,269,200
285,195,283,200
300,195,303,195
315,195,323,197
330,195,332,202
0,210,2,211
30,210,28,207
45,210,47,209
75,210,73,212
90,210,92,210
120,210,119,214
135,210,130,210
150,210,144,216
165,210,155,220
180,210,183,225
195,210,198,200
210,210,223,211
225,210,238,210
240,210,251,207
270,210,273,208
285,210,280,209
300,210,301,207
315,210,324,219
330,210,333,216
345,210,360,232
360,210,361,215
375,210,369,210
390,210,385,210
465,210,466,208
