start_x,start_y,end_x,end_y
390,0,390,2
405,0,404,-2
420,0,421,3
435,0,430,0
450,0,453,2
465,0,467,0
210,15,214,14
315,15,311,17
330,15,326,11
345,15,342,14
360,15,357,13
375,15,371,19
390,15,389,17
405,15,407,17
420,15,419,17
450,15,456,13
465,15,471,20
135,30,136,28
150,30,148,33
165,30,164,34
195,30,192,30
210,30,204,30
225,30,228,25
240,30,241,25
255,30,245,26
270,30,267,28
285,30,279,30
300,30,293,32
315,30,301,27
330,30,312,32
345,30,335,33
360,30,353,37
375,30,380,34
405,30,407,30
450,30,447,30
465,30,479,37
150,45,148,49
165,45,160,48
195,45,187,43
210,45,203,45
225,45,219,45
240,45,236,45
255,45,249,44
270,45,261,41
285,45,277,42
300,45,279,42
315,45,298,46
330,45,315,42
345,45,355,48
360,45,371,45
375,45,390,50
405,45,407,44
420,45,421,47
435,45,445,45
450,45,460,46
465,45,475,46
45,60,48,58
105,60,101,60
135,60,134,62
165,60,160,56
195,60,191,61
210,60,200,65
225,60,210,57
240,60,230,62
255,60,242,64
270,60,254,64
285,60,269,62
300,60,297,56
315,60,325,57
330,60,337,59
345,60,355,61
360,60,377,60
375,60,394,64
390,60,391,59
405,60,407,59
420,60,418,59
435,60,448,65
450,60,457,67
465,60,472,66
45,75,41,74
90,75,90,77
120,75,117,76
135,75,131,79
150,75,150,79
180,75,172,73
195,75,183,76
210,75,186,80
225,75,206,74
240,75,220,77
255,75,232,79
270,75,243,81
285,75,288,81
300,75,306,78
315,75,327,76
330,75,345,75
345,75,359,75
360,75,370,75
375,75,395,76
435,75,439,77
450,75,450,81
465,75,464,78
120,90,115,91
135,90,130,95
150,90,143,97
165,90,161,92
180,90,166,89
195,90,174,92
210,90,189,93
225,90,210,92
240,90,215,97
255,90,249,92
270,90,269,93
285,90,299,101
300,90,309,95
315,90,326,95
330,90,345,93
345,90,362,96
360,90,364,87
435,90,438,87
450,90,463,89
465,90,473,89
0,105,0,101
45,105,49,104
120,105,118,106
135,105,131,105
150,105,138,109
165,105,163,108
180,105,177,105
195,105,193,108
210,105,205,108
225,105,226,109
240,105,237,105
255,105,254,108
270,105,286,112
285,105,294,114
300,105,319,110
315,105,335,109
330,105,349,111
345,105,362,110
360,105,358,109
375,105,377,103
435,105,437,105
450,105,452,103
465,105,467,105
30,120,32,120
90,120,91,121
105,120,105,122
135,120,128,118
150,120,146,120
165,120,158,121
195,120,196,123
210,120,209,123
255,120,259,130
270,120,280,130
285,120,301,125
300,120,317,126
315,120,331,122
330,120,341,127
345,120,350,122
360,120,365,124
375,120,374,122
405,120,403,121
435,120,438,122
450,120,456,122
0,135,4,134
15,135,17,135
90,135,88,139
105,135,102,132
120,135,114,134
135,135,122,132
150,135,140,137
165,135,157,136
180,135,176,136
195,135,197,138
225,135,219,135
240,135,237,132
270,135,265,137
285,135,284,138
300,135,301,143
315,135,325,140
330,135,346,140
345,135,363,139
360,135,365,135
405,135,407,134
435,135,440,134
450,135,452,135
0,150,7,148
75,150,73,152
90,150,87,143
120,150,112,148
135,150,121,152
150,150,145,159
165,150,162,154
180,150,182,151
195,150,201,155
210,150,220,152
225,150,225,160
240,150,244,149
255,150,256,151
270,150,276,150
285,150,294,153
300,150,307,153
315,150,318,150
330,150,335,151
345,150,348,153
405,150,407,149
420,150,419,152
435,150,439,151
450,150,447,145
465,150,470,149
15,165,11,167
45,165,48,165
90,165,83,162
105,165,95,170
120,165,99,168
135,165,116,170
150,165,138,171
180,165,176,165
195,165,198,165
210,165,225,168
225,165,231,168
240,165,252,169
255,165,272,167
270,165,276,164
285,165,294,165
300,165,317,175
315,165,324,168
330,165,335,167
345,165,348,164
360,165,361,165
420,165,417,167
435,165,438,167
465,165,470,165
0,180,0,182
15,180,12,179
30,180,25,181
45,180,39,182
60,180,64,181
75,180,71,178
90,180,80,178
105,180,98,184
120,180,115,183
135,180,128,184
150,180,149,182
165,180,179,193
180,180,185,183
195,180,195,182
210,180,207,186
225,180,236,182
240,180,256,187
255,180,262,188
270,180,281,187
285,180,301,194
300,180,311,192
315,180,318,191
330,180,335,185
345,180,350,182
360,180,365,175
375,180,376,173
405,180,408,178
420,180,419,182
0,195,-4,198
15,195,10,194
45,195,47,204
60,195,57,197
75,195,73,193
90,195,79,197
105,195,97,201
135,195,134,197
150,195,143,198
165,195,161,199
180,195,183,203
195,195,208,196
210,195,228,207
225,195,238,198
240,195,251,203
255,195,266,200
270,195,275,203
285,195,289,207
300,195,297,202
315,195,322,196
330,195,333,202
345,195,346,192
360,195,361,189
375,195,375,189
390,195,389,196
420,195,418,196
465,195,466,194
0,210,-3,210
15,210,11,209
30,210,33,206
45,210,47,215
60,210,59,212
90,210,82,212
105,210,103,208
120,210,121,213
135,210,133,215
150,210,145,220
165,210,153,223
180,210,176,224
195,210,198,228
210,210,223,209
225,210,236,212
240,210,252,216
255,210,259,215
270,210,278,224
285,210,276,212
300,210,300,215
315,210,320,239
330,210,338,218
345,210,356,213
360,210,367,202
375,210,370,209
390,210,384,211
