start_x,start_y,end_x,end_y
120,0,122,1
165,0,171,-7
345,0,342,0
360,0,360,-2
435,0,436,-1
450,0,449,-2
15,15,17,15
30,15,32,15
105,15,106,13
120,15,120,9
165,15,160,4
180,15,185,14
195,15,195,9
300,15,296,16
315,15,312,16
375,15,371,13
390,15,392,14
435,15,437,15
465,15,476,15
135,30,140,25
150,30,154,20
165,30,158,35
180,30,177,35
195,30,192,24
210,30,205,29
225,30,217,27
240,30,237,29
270,30,265,29
285,30,280,29
300,30,294,32
315,30,310,31
330,30,317,25
345,30,340,30
390,30,390,27
405,30,405,27
420,30,422,31
435,30,435,27
450,30,452,31
465,30,475,30
45,45,45,42
105,45,101,47
135,45,125,46
150,45,153,52
165,45,155,46
180,45,170,39
195,45,184,40
210,45,201,43
225,45,216,42
240,45,237,45
255,45,251,43
270,45,266,43
285,45,277,44
300,45,292,45
315,45,301,49
330,45,312,43
345,45,349,44
360,45,377,47
375,45,388,43
390,45,391,43
405,45,403,37
435,45,439,44
450,45,452,44
465,45,468,45
30,60,29,55
120,60,119,62
135,60,132,59
150,60,144,60
165,60,155,56
180,60,170,60
195,60,187,62
210,60,207,57
225,60,212,58
240,60,235,62
255,60,252,61
270,60,265,59
300,60,291,60
315,60,310,60
330,60,340,62
345,60,355,62
360,60,369,61
375,60,388,61
405,60,404,57
420,60,418,58
435,60,441,62
450,60,458,63
465,60,471,60
15,75,11,76
30,75,28,73
45,75,40,76
60,75,56,72
75,75,71,73
90,75,87,75
105,75,96,75
120,75,110,76
135,75,128,73
150,75,134,72
165,75,157,74
180,75,177,74
195,75,184,72
210,75,202,74
225,75,215,73
240,75,234,71
255,75,242,76
270,75,263,75
285,75,297,74
300,75,319,73
315,75,322,77
330,75,344,69
345,75,352,75
360,75,365,78
375,75,381,76
390,75,391,73
405,75,407,74
420,75,425,72
435,75,439,74
450,75,452,70
465,75,461,73
15,90,15,87
30,90,29,87
60,90,63,90
75,90,74,86
90,90,78,92
105,90,93,91
120,90,111,88
135,90,124,93
150,90,136,89
165,90,150,88
180,90,165,89
195,90,176,90
210,90,193,91
225,90,213,95
240,90,219,93
255,90,242,93
270,90,259,93
285,90,301,92
300,90,313,93
315,90,332,94
330,90,353,94
345,90,359,90
360,90,369,98
390,90,391,91
420,90,425,89
450,90,454,92
30,105,29,101
60,105,48,98
75,105,66,103
90,105,84,103
105,105,86,110
120,105,104,104
135,105,111,104
150,105,128,110
165,105,142,102
180,105,161,115
195,105,174,110
210,105,203,113
225,105,223,107
240,105,248,111
255,105,267,110
270,105,278,113
285,105,304,115
300,105,318,111
315,105,335,109
330,105,349,106
345,105,366,110
360,105,377,106
375,105,373,108
390,105,390,102
405,105,404,102
420,105,416,104
435,105,432,107
465,105,468,102
0,120,0,122
45,120,36,119
60,120,54,120
75,120,75,116
90,120,84,120
105,120,93,116
120,120,103,126
135,120,123,117
150,120,132,123
165,120,150,125
180,120,166,120
195,120,187,117
210,120,210,124
225,120,231,127
240,120,257,122
255,120,273,130
270,120,289,130
285,120,310,125
300,120,328,129
315,120,345,133
330,120,355,128
345,120,370,126
360,120,367,122
375,120,379,123
405,120,405,121
420,120,424,122
435,120,447,118
450,120,453,119
465,120,466,121
0,135,-8,128
15,135,10,136
30,135,24,133
