start_x,start_y,end_x,end_y
360,0,354,-1
375,0,374,-2
435,0,434,2
450,0,453,-8
465,0,470,3
270,15,269,12
300,15,295,13
315,15,308,16
330,15,327,11
345,15,342,13
360,15,352,15
405,15,407,14
435,15,432,13
450,15,452,10
465,15,473,17
75,30,76,28
150,30,147,31
165,30,159,28
180,30,178,27
195,30,194,32
210,30,204,30
225,30,215,28
240,30,231,33
255,30,247,32
270,30,264,30
285,30,280,30
300,30,285,31
315,30,305,29
330,30,312,32
345,30,335,32
360,30,355,38
375,30,381,29
390,30,391,28
405,30,413,29
420,30,420,25
450,30,455,34
465,30,476,35
45,45,46,47
105,45,103,46
120,45,118,46
135,45,133,46
165,45,165,47
180,45,173,45
195,45,188,47
210,45,200,44
225,45,214,47
240,45,232,49
255,45,252,43
270,45,260,46
285,45,280,44
300,45,273,44
315,45,301,43
330,45,310,42
345,45,355,42
360,45,366,49
375,45,386,47
405,45,412,47
435,45,443,42
450,45,464,44
465,45,475,49
30,60,33,60
45,60,48,59
60,60,61,58
135,60,134,62
150,60,150,62
165,60,166,61
180,60,175,55
195,60,186,56
210,60,199,61
225,60,211,58
240,60,230,61
255,60,245,62
270,60,256,61
285,60,273,59
300,60,289,60
315,60,318,60
330,60,335,60
345,60,350,68
360,60,372,58
375,60,384,60
405,60,405,61
420,60,423,61
435,60,443,61
450,60,460,59
465,60,474,57
105,75,102,75
120,75,115,75
135,75,138,76
150,75,147,77
165,75,159,75
180,75,169,72
195,75,188,72
210,75,188,76
225,75,201,76
240,75,216,81
255,75,239,80
270,75,250,74
285,75,292,79
300,75,307,79
315,75,328,76
330,75,343,75
345,75,361,80
360,75,371,76
375,75,388,75
420,75,423,78
450,75,451,75
465,75,467,77
105,90,101,86
120,90,115,90
135,90,131,91
150,90,144,91
165,90,156,89
180,90,163,91
195,90,177,92
210,90,191,90
225,90,205,95
240,90,227,98
255,90,250,91
270,90,272,93
285,90,297,103
300,90,314,91
315,90,328,93
330,90,343,91
345,90,361,98
360,90,367,93
435,90,437,88
450,90,457,87
465,90,469,93
45,105,46,106
60,105,58,106
120,105,121,102
135,105,130,104
150,105,141,108
165,105,159,110
180,105,173,105
195,105,187,109
210,105,202,105
225,105,223,106
240,105,240,110
255,105,262,107
270,105,279,120
285,105,298,111
300,105,315,108
315,105,336,112
330,105,353,110
345,105,369,107
360,105,377,103
375,105,377,110
450,105,452,102
465,105,467,104
45,120,46,122
90,120,92,124
105,120,106,121
135,120,131,118
150,120,144,120
165,120,158,120
195,120,199,121
210,120,214,122
225,120,224,125
240,120,241,124
255,120,260,128
270,120,295,124
285,120,304,128
300,120,316,124
315,120,333,128
330,120,343,123
345,120,356,124
360,120,366,122
405,120,406,121
435,120,437,120
450,120,451,118
465,120,468,121
15,135,10,136
105,135,103,133
120,135,113,136
135,135,123,139
150,135,145,136
165,135,158,134
180,135,179,138
195,135,197,136
210,135,212,139
225,135,224,141
240,135,243,137
255,135,255,137
270,135,270,144
285,135,291,140
300,135,299,144
315,135,322,140
330,135,344,142
345,135,366,145
360,135,362,133
375,135,373,133
405,135,408,133
435,135,440,133
450,135,457,136
465,135,469,139
0,150,-4,150
15,150,9,152
45,150,40,150
75,150,71,148
105,150,100,149
120,150,103,148
135,150,127,150
150,150,142,150
165,150,160,148
180,150,175,151
195,150,204,156
210,150,223,154
225,150,228,166
240,150,247,160
255,150,258,153
270,150,271,155
285,150,294,148
300,150,310,151
315,150,317,155
330,150,332,160
345,150,346,151
405,150,408,149
450,150,453,151
465,150,476,152
0,165,-2,162
15,165,11,163
45,165,49,169
75,165,71,165
90,165,84,164
105,165,94,168
120,165,99,162
135,165,119,167
150,165,142,168
165,165,161,166
180,165,174,167
195,165,201,174
210,165,226,172
225,165,232,178
240,165,252,179
255,165,271,174
270,165,280,168
285,165,296,175
300,165,311,177
315,165,321,168
330,165,339,167
345,165,346,168
360,165,366,160
405,165,402,165
420,165,417,165
435,165,432,166
465,165,474,167
0,180,-6,179
15,180,11,177
30,180,23,181
45,180,41,179
75,180,59,178
90,180,79,177
105,180,86,183
120,180,107,180
135,180,125,181
150,180,142,182
165,180,160,192
180,180,191,174
195,180,189,184
210,180,208,184
225,180,234,190
240,180,259,185
255,180,269,189
270,180,286,185
285,180,307,199
300,180,313,188
315,180,316,191
330,180,344,185
435,180,430,179
450,180,453,178
15,195,10,189
45,195,47,198
60,195,63,194
75,195,71,191
90,195,78,198
105,195,103,199
120,195,114,195
135,195,129,195
150,195,146,208
165,195,137,233
180,195,181,200
195,195,197,197
210,195,232,210
225,195,247,204
240,195,259,201
255,195,268,200
270,195,278,207
285,195,298,210
300,195,316,219
315,195,323,195
330,195,334,196
345,195,342,194
420,195,416,195
0,210,-4,214
15,210,13,207
30,210,32,204
45,210,52,213
60,210,63,213
75,210,70,209
90,210,84,209
105,210,107,215
120,210,118,212
135,210,128,216
150,210,132,224
165,210,164,214
180,210,186,219
195,210,215,226
210,210,241,229
225,210,240,220
240,210,260,210
255,210,266,221
270,210,292,227
285,210,299,225
300,210,303,219
315,210,327,225
330,210,339,215
345,210,353,218
360,210,366,221
375,210,366,212
390,210,387,214
420,210,418,207
450,210,454,215
465,210,465,206
