start_x,start_y,end_x,end_y
75,0,75,2
90,0,91,6
345,0,342,2
360,0,360,2
90,15,90,17
135,15,136,13
300,15,295,18
360,15,356,14
375,15,371,17
450,15,453,16
135,30,131,28
150,30,154,34
165,30,168,32
180,30,176,31
210,30,204,32
225,30,220,30
255,30,256,35
270,30,267,30
285,30,280,29
300,30,291,30
315,30,303,30
330,30,317,29
345,30,337,32
360,30,355,29
405,30,402,32
420,30,421,34
435,30,433,30
450,30,448,32
465,30,467,35
15,45,14,42
90,45,86,47
105,45,98,43
120,45,121,46
135,45,123,42
150,45,136,43
165,45,154,50
180,45,171,48
195,45,185,46
210,45,200,46
225,45,215,43
240,45,235,45
255,45,248,46
270,45,266,44
285,45,281,47
300,45,288,46
315,45,301,48
330,45,309,48
345,45,352,50
360,45,372,47
375,45,382,43
405,45,405,47
420,45,421,54
435,45,438,46
450,45,453,47
465,45,469,50
120,60,120,64
135,60,132,63
150,60,144,58
165,60,156,60
180,60,173,67
195,60,190,64
210,60,203,61
225,60,214,56
240,60,236,59
270,60,267,61
285,60,283,61
300,60,302,60
330,60,341,63
345,60,354,63
360,60,370,66
375,60,382,63
435,60,437,63
450,60,457,64
465,60,475,68
15,75,8,78
30,75,19,78
45,75,38,76
60,75,54,76
75,75,71,75
90,75,83,76
105,75,97,78
120,75,107,80
135,75,122,78
150,75,132,76
165,75,155,73
180,75,174,77
195,75,183,75
210,75,203,79
225,75,205,76
240,75,224,79
255,75,233,82
270,75,256,75
285,75,294,75
300,75,313,79
315,75,323,81
330,75,340,73
345,75,350,76
360,75,365,78
375,75,379,77
405,75,407,76
465,75,462,76
15,90,12,90
30,90,27,91
45,90,45,87
90,90,80,89
105,90,92,91
120,90,110,90
135,90,119,96
150,90,137,95
165,90,147,92
180,90,163,89
195,90,176,91
210,90,190,93
225,90,207,95
240,90,215,95
255,90,237,90
270,90,265,88
285,90,298,93
300,90,314,94
315,90,326,97
330,90,352,96
345,90,365,95
360,90,376,91
375,90,371,86
390,90,390,92
405,90,400,91
420,90,420,94
435,90,437,93
450,90,455,92
15,105,12,105
45,105,42,105
60,105,48,108
75,105,69,104
90,105,81,103
105,105,84,108
120,105,98,108
135,105,110,103
150,105,132,106
165,105,146,102
180,105,158,103
195,105,171,113
210,105,203,113
225,105,224,108
240,105,249,110
255,105,267,108
270,105,283,117
285,105,307,120
300,105,327,111
315,105,338,107
330,105,350,107
345,105,365,114
360,105,373,116
390,105,389,111
405,105,403,109
465,105,467,105
30,120,28,121
45,120,38,118
60,120,52,121
75,120,74,122
90,120,82,120
105,120,94,120
120,120,102,122
135,120,123,121
150,120,132,126
165,120,146,128
180,120,164,125
195,120,181,124
210,120,212,127
225,120,229,129
240,120,252,127
255,120,266,136
270,120,283,134
285,120,315,128
300,120,334,134
315,120,342,135
330,120,352,126
345,120,368,129
360,120,369,126
390,120,391,121
405,120,406,121
420,120,424,118
435,120,443,118
450,120,451,122
465,120,468,120
0,135,-11,136
15,135,12,136
30,135,16,139
45,135,38,136
60,135,57,133
75,135,62,134
90,135,74,136
105,135,93,132
120,135,107,137
135,135,121,136
150,135,127,145
165,135,143,141
180,135,167,135
195,135,190,143
210,135,211,138
225,135,212,138
240,135,250,146
255,135,265,146
270,135,282,144
285,135,302,144
300,135,324,153
315,135,342,146
330,135,352,146
345,135,358,146
360,135,374,139
390,135,389,137
405,135,417,144
420,135,426,138
435,135,445,139
450,135,460,140
465,135,474,142
0,150,-21,154
15,150,1,153
30,150,19,152
45,150,27,153
60,150,38,146
75,150,52,151
90,150,62,153
105,150,86,152
120,150,105,148
135,150,116,151
150,150,128,150
165,150,118,153
180,150,186,158
195,150,203,155
210,150,219,156
225,150,240,158
240,150,260,161
255,150,273,155
270,150,280,166
285,150,311,162
300,150,323,162
315,150,339,162
330,150,348,159
345,150,359,156
360,150,371,148
420,150,427,153
435,150,446,162
450,150,476,165
465,150,489,156
0,165,-47,162
15,165,-7,170
30,165,12,168
45,165,21,164
60,165,29,169
75,165,48,169
90,165,65,166
105,165,77,163
120,165,100,166
135,165,131,185
150,165,139,164
165,165,170,183
180,165,186,175
195,165,201,166
210,165,229,176
225,165,258,176
240,165,275,181
255,165,269,173
270,165,277,176
285,165,308,173
300,165,325,182
315,165,330,187
330,165,349,180
345,165,367,174
360,165,374,169
390,165,396,166
405,165,405,167
420,165,431,169
435,165,448,167
450,165,472,173
465,165,474,165
0,180,-10,180
15,180,0,182
30,180,12,184
45,180,27,182
60,180,41,180
75,180,43,180
90,180,48,194
105,180,81,184
120,180,125,183
135,180,132,177
150,180,134,185
165,180,173,198
180,180,184,192
195,180,207,191
210,180,229,189
225,180,248,192
240,180,262,204
255,180,283,202
270,180,299,182
285,180,320,198
300,180,324,200
315,180,327,198
330,180,337,195
345,180,355,179
360,180,364,184
375,180,373,176
390,180,396,180
405,180,410,189
420,180,433,184
435,180,442,184
450,180,453,179
465,180,478,184
0,195,-21,196
15,195,0,199
30,195,16,200
45,195,27,202
60,195,46,195
75,195,51,193
90,195,83,215
105,195,101,203
120,195,123,206
135,195,134,199
150,195,132,208
165,195,130,222
180,195,180,214
195,195,205,225
210,195,228,207
225,195,266,142
240,195,260,223
255,195,270,214
270,195,290,199
285,195,309,208
300,195,316,208
315,195,331,216
330,195,340,199
345,195,355,195
360,195,360,196
390,195,390,200
405,195,404,202
435,195,437,193
450,195,455,198
465,195,477,202
0,210,-17,212
15,210,-3,203
30,210,19,206
45,210,35,211
60,210,49,221
75,210,59,224
90,210,75,227
105,210,90,230
120,210,99,230
135,210,112,226
150,210,129,233
165,210,161,238
180,210,173,246
195,210,226,293
210,210,232,238
225,210,231,232
240,210,268,230
255,210,273,229
270,210,298,223
285,210,311,236
300,210,320,235
315,210,337,227
330,210,375,224
345,210,368,220
360,210,380,220
390,210,392,215
405,210,403,216
420,210,415,217
435,210,432,210
450,210,450,213
465,210,470,222
