start_x,start_y,end_x,end_y
150,0,175,0
165,0,179,-4
180,0,196,-3
195,0,192,2
210,0,212,-6
240,0,241,-1
450,0,454,0
150,15,160,18
165,15,229,29
180,15,325,53
195,15,219,33
210,15,210,16
300,15,296,18
420,15,422,15
465,15,467,17
120,30,119,33
150,30,147,23
165,30,217,15
180,30,373,-26
195,30,289,-32
210,30,203,28
225,30,217,27
240,30,239,32
255,30,251,28
270,30,268,28
285,30,275,30
300,30,290,31
315,30,310,32
330,30,327,30
375,30,375,27
405,30,409,31
420,30,422,29
465,30,474,37
105,45,101,43
120,45,123,42
135,45,132,44
150,45,147,48
165,45,154,45
180,45,177,41
195,45,188,46
210,45,203,45
225,45,217,47
240,45,239,50
255,45,252,47
270,45,268,43
285,45,278,45
300,45,293,45
315,45,308,46
330,45,323,46
345,45,353,43
360,45,365,46
375,45,377,44
405,45,409,45
420,45,420,42
435,45,437,44
450,45,453,46
465,45,467,49
105,60,102,62
120,60,114,58
135,60,121,56
150,60,144,61
165,60,149,57
180,60,173,57
195,60,190,59
210,60,204,63
225,60,219,57
240,60,234,59
255,60,251,59
285,60,281,59
300,60,297,59
315,60,312,60
330,60,335,61
345,60,354,63
360,60,366,59
375,60,380,59
405,60,400,59
420,60,417,57
435,60,443,59
450,60,460,58
465,60,473,65
30,75,22,79
45,75,33,75
60,75,53,75
75,75,73,78
90,75,83,75
105,75,97,76
120,75,115,76
135,75,120,77
150,75,137,74
165,75,162,75
180,75,177,74
195,75,189,79
210,75,203,73
225,75,218,71
240,75,229,79
255,75,244,75
285,75,290,75
300,75,325,79
315,75,320,79
330,75,336,77
345,75,359,73
360,75,364,75
375,75,394,81
405,75,402,68
420,75,409,73
435,75,423,69
465,75,466,71
0,90,1,86
15,90,12,91
30,90,24,87
45,90,41,91
60,90,56,90
75,90,60,85
90,90,75,91
105,90,90,92
120,90,120,94
135,90,121,87
150,90,129,96
165,90,150,89
180,90,164,89
195,90,181,82
210,90,229,78
225,90,215,92
240,90,224,85
255,90,245,100
270,90,266,97
285,90,306,96
300,90,316,96
315,90,348,91
330,90,349,91
345,90,363,94
360,90,366,91
390,90,386,88
420,90,412,87
435,90,428,88
450,90,453,87
465,90,479,90
0,105,3,101
15,105,12,105
30,105,26,102
45,105,38,104
60,105,42,101
75,105,62,99
90,105,78,99
105,105,88,108
120,105,104,109
135,105,113,109
150,105,124,104
165,105,138,113
180,105,159,113
195,105,173,115
210,105,213,111
225,105,226,101
240,105,237,106
255,105,256,112
270,105,279,120
285,105,303,122
300,105,323,111
315,105,341,114
330,105,351,109
345,105,359,106
360,105,364,106
375,105,376,102
435,105,436,103
465,105,477,104
0,120,-13,124
15,120,9,119
30,120,28,117
45,120,46,117
60,120,57,112
75,120,69,116
90,120,77,119
105,120,93,121
120,120,109,120
135,120,118,119
150,120,129,118
165,120,142,123
180,120,152,122
195,120,184,119
210,120,219,126
225,120,238,131
240,120,255,133
255,120,268,134
270,120,291,136
285,120,313,129
300,120,331,128
315,120,346,126
330,120,357,125
345,120,363,125
360,120,366,128
390,120,393,120
405,120,409,117
435,120,466,121
450,120,451,121
465,120,481,117
0,135,-18,139
15,135,8,132
30,135,24,133
45,135,42,133
60,135,49,135
75,135,64,131
90,135,72,132
105,135,88,135
120,135,101,134
135,135,124,131
150,135,129,131
165,135,142,135
180,135,152,137
195,135,196,156
210,135,220,150
225,135,242,151
240,135,261,149
255,135,268,152
270,135,287,148
285,135,298,138
300,135,321,144
315,135,338,144
330,135,354,140
345,135,356,140
360,135,369,140
375,135,373,137
390,135,392,135
405,135,410,135
420,135,427,136
435,135,452,135
450,135,461,145
465,135,434,153
0,150,-10,149
15,150,5,152
30,150,1,150
45,150,17,149
60,150,33,160
75,150,56,148
90,150,69,149
105,150,90,145
120,150,96,144
135,150,125,147
150,150,137,145
165,150,145,150
180,150,156,156
195,150,202,170
210,150,219,183
225,150,243,160
240,150,268,166
255,150,273,153
270,150,284,157
285,150,304,162
300,150,314,161
315,150,340,163
330,150,358,154
345,150,364,161
360,150,370,158
420,150,423,149
435,150,451,158
450,150,461,151
465,150,453,150
0,165,-14,163
15,165,0,163
30,165,-5,166
45,165,14,166
60,165,34,159
75,165,53,161
90,165,64,161
105,165,80,155
120,165,94,166
135,165,102,162
150,165,126,163
165,165,175,162
180,165,194,178
195,165,214,184
210,165,232,182
225,165,262,182
240,165,285,175
255,165,288,180
270,165,283,172
285,165,306,175
300,165,326,180
315,165,344,182
330,165,351,173
345,165,368,174
360,165,378,173
390,165,394,165
405,165,410,167
420,165,431,171
450,165,460,175
465,165,474,186
0,180,-24,176
15,180,-15,173
30,180,-13,190
45,180,10,187
60,180,31,175
75,180,28,179
90,180,59,180
105,180,87,184
120,180,103,177
135,180,105,166
150,180,146,180
165,180,180,195
180,180,197,194
195,180,215,193
210,180,232,190
225,180,255,199
240,180,270,194
255,180,285,213
270,180,312,230
285,180,308,187
300,180,322,194
315,180,328,193
330,180,340,189
345,180,358,186
360,180,369,180
375,180,376,211
390,180,409,183
405,180,410,184
420,180,431,190
435,180,453,189
450,180,471,187
465,180,475,181
0,195,-15,181
15,195,-4,179
30,195,-5,198
45,195,2,202
60,195,34,211
75,195,54,211
90,195,56,229
105,195,79,201
120,195,101,195
135,195,144,217
150,195,139,211
165,195,171,221
180,195,195,213
195,195,207,209
210,195,234,208
225,195,254,204
240,195,263,185
255,195,272,219
270,195,296,242
285,195,306,207
300,195,312,212
315,195,327,217
330,195,347,212
345,195,358,198
360,195,368,191
390,195,397,197
405,195,409,193
435,195,438,194
450,195,456,196
465,195,467,186
0,210,-30,214
15,210,-2,206
30,210,9,198
45,210,3,216
60,210,32,220
75,210,55,234
90,210,69,237
105,210,89,229
120,210,119,228
135,210,136,232
150,210,153,213
165,210,169,240
180,210,190,241
195,210,201,236
210,210,231,229
225,210,236,208
240,210,281,160
255,210,275,227
270,210,277,220
285,210,301,211
300,210,321,219
315,210,348,230
330,210,367,231
345,210,376,220
360,210,373,229
375,210,393,207
390,210,415,215
405,210,411,209
420,210,427,215
435,210,444,212
450,210,461,210
465,210,471,234
