start_x,start_y,end_x,end_y
120,0,123,3
195,0,191,0
375,0,370,-1
405,0,404,-2
435,0,434,-4
450,0,449,-4
465,0,468,-3
315,15,309,20
330,15,325,15
345,15,343,16
375,15,371,15
405,15,406,11
435,15,433,13
450,15,451,11
465,15,469,11
180,30,180,25
225,30,219,32
255,30,247,28
270,30,264,27
285,30,282,29
300,30,292,26
315,30,298,26
330,30,314,29
345,30,330,33
375,30,381,33
405,30,410,31
420,30,417,29
450,30,452,29
465,30,475,33
60,45,57,45
120,45,121,43
195,45,186,46
210,45,205,43
225,45,215,46
240,45,232,44
255,45,248,45
270,45,266,46
285,45,277,46
300,45,287,44
315,45,302,43
330,45,330,37
345,45,349,46
360,45,375,47
375,45,388,47
405,45,411,44
420,45,420,47
435,45,444,42
450,45,456,44
465,45,471,45
60,60,57,58
195,60,190,63
210,60,203,62
225,60,209,58
240,60,232,57
255,60,242,60
270,60,256,61
285,60,283,65
300,60,289,63
315,60,320,62
330,60,333,61
345,60,352,62
360,60,374,61
375,60,379,59
435,60,440,61
450,60,454,60
465,60,458,56
90,75,89,77
135,75,137,76
150,75,149,79
165,75,156,74
180,75,172,77
195,75,184,74
210,75,190,76
225,75,204,73
240,75,224,76
255,75,234,77
270,75,251,78
285,75,290,80
300,75,302,77
315,75,322,78
330,75,348,75
345,75,360,76
360,75,372,76
375,75,372,74
435,75,437,74
465,75,466,80
135,90,132,93
165,90,156,96
180,90,170,88
195,90,181,89
210,90,198,89
225,90,214,95
240,90,230,89
255,90,243,91
270,90,271,95
285,90,285,87
300,90,310,95
315,90,325,90
330,90,339,95
345,90,352,94
360,90,362,90
465,90,468,88
0,105,-1,107
45,105,48,104
60,105,63,104
150,105,147,109
180,105,173,105
195,105,189,106
210,105,212,104
225,105,223,102
240,105,241,102
255,105,256,110
270,105,274,107
285,105,296,108
300,105,312,108
315,105,333,106
330,105,344,106
345,105,357,102
375,105,376,101
450,105,451,112
465,105,466,106
150,120,147,121
210,120,213,121
240,120,243,119
255,120,260,120
270,120,271,118
285,120,293,122
300,120,314,125
315,120,327,128
330,120,336,132
345,120,355,126
360,120,371,119
450,120,452,123
465,120,467,120
105,135,103,137
120,135,117,136
135,135,130,135
150,135,140,132
165,135,159,137
180,135,180,131
285,135,282,138
300,135,307,140
315,135,322,139
330,135,335,144
345,135,355,136
360,135,369,137
450,135,447,137
465,135,467,135
90,150,87,149
105,150,107,146
120,150,113,150
135,150,122,157
150,150,147,151
195,150,200,151
210,150,221,149
225,150,229,154
240,150,245,153
255,150,258,150
270,150,274,149
300,150,303,151
315,150,317,149
345,150,351,148
360,150,360,152
465,150,466,151
15,165,12,165
90,165,82,167
105,165,98,164
120,165,107,165
135,165,126,169
150,165,147,167
210,165,216,165
225,165,230,173
240,165,251,170
255,165,260,165
270,165,274,165
285,165,291,166
300,165,308,171
315,165,320,164
330,165,338,164
345,165,352,164
450,165,452,167
465,165,469,164
30,180,33,179
90,180,84,180
105,180,102,181
120,180,116,184
135,180,133,182
165,180,173,184
180,180,184,179
210,180,208,183
225,180,228,179
240,180,247,185
255,180,262,186
270,180,273,183
300,180,306,187
315,180,321,176
330,180,332,180
405,180,406,177
0,195,-6,197
15,195,9,197
30,195,27,194
150,195,146,195
165,195,163,198
180,195,190,203
195,195,208,217
210,195,211,193
225,195,229,196
240,195,243,196
285,195,290,194
300,195,309,200
315,195,319,195
330,195,332,207
0,210,3,210
15,210,17,209
75,210,73,217
105,210,102,210
120,210,117,211
135,210,129,211
150,210,144,211
165,210,172,220
180,210,196,215
195,210,203,215
210,210,215,216
225,210,231,214
240,210,235,210
255,210,255,212
285,210,278,210
300,210,264,226
315,210,325,213
330,210,336,211
345,210,356,218
360,210,362,209
390,210,386,209
