start_x,start_y,end_x,end_y
405,0,407,-4
435,0,435,2
450,0,453,1
465,0,468,-1
315,15,310,17
330,15,327,10
345,15,341,14
360,15,361,16
375,15,371,15
405,15,408,15
450,15,455,14
465,15,471,16
165,30,167,33
180,30,183,30
225,30,228,24
240,30,233,24
255,30,244,29
270,30,266,29
285,30,280,29
300,30,288,31
315,30,302,27
330,30,312,31
345,30,331,34
360,30,355,31
375,30,378,32
435,30,432,28
450,30,453,30
465,30,477,31
165,45,166,47
195,45,188,43
210,45,200,42
240,45,234,46
255,45,246,46
270,45,266,43
285,45,278,44
300,45,283,44
315,45,297,43
330,45,316,44
345,45,350,52
360,45,370,47
375,45,381,49
435,45,442,41
450,45,463,44
465,45,469,49
165,60,161,62
180,60,174,60
195,60,190,57
210,60,201,57
225,60,215,58
240,60,231,58
255,60,243,60
270,60,256,57
285,60,275,58
300,60,296,63
315,60,316,58
330,60,336,57
345,60,355,63
360,60,368,61
375,60,390,63
435,60,443,60
450,60,457,62
465,60,468,70
135,75,133,77
165,75,159,76
180,75,168,74
195,75,183,74
210,75,190,75
225,75,207,72
240,75,226,74
255,75,239,75
270,75,252,76
285,75,289,74
300,75,310,74
315,75,329,75
330,75,335,73
345,75,351,70
360,75,372,77
375,75,389,76
450,75,445,79
135,90,131,91
150,90,143,97
165,90,162,91
180,90,165,87
195,90,178,87
210,90,191,90
225,90,215,89
240,90,219,95
285,90,294,92
300,90,310,89
315,90,326,88
330,90,343,92
345,90,362,93
360,90,367,91
435,90,437,89
450,90,460,86
465,90,469,89
135,105,130,104
150,105,142,107
180,105,180,102
195,105,193,103
210,105,205,106
225,105,225,107
240,105,237,104
270,105,281,107
285,105,291,110
300,105,320,108
315,105,333,109
330,105,343,108
345,105,362,114
360,105,366,110
435,105,437,106
450,105,455,102
135,120,129,119
150,120,147,120
180,120,181,118
240,120,240,122
255,120,262,126
270,120,275,130
285,120,294,125
300,120,316,124
315,120,328,122
330,120,341,126
345,120,354,124
360,120,368,123
375,120,374,123
405,120,401,119
450,120,450,122
465,120,468,120
45,135,47,134
105,135,100,137
120,135,112,133
135,135,124,135
150,135,136,135
165,135,162,134
180,135,177,137
195,135,195,137
210,135,210,137
225,135,222,140
240,135,236,134
270,135,269,137
285,135,281,139
300,135,302,144
315,135,321,140
330,135,342,137
345,135,360,139
360,135,366,139
390,135,389,136
420,135,420,137
450,135,452,134
465,135,467,136
15,150,12,150
120,150,115,147
135,150,120,151
150,150,144,167
165,150,164,152
195,150,200,155
210,150,221,156
225,150,230,168
240,150,247,150
270,150,274,152
285,150,292,152
300,150,304,148
345,150,348,150
360,150,361,151
435,150,434,154
450,150,448,152
465,150,481,156
45,165,46,163
75,165,72,165
90,165,85,163
105,165,92,165
120,165,104,164
135,165,119,165
150,165,135,170
165,165,162,167
180,165,177,165
195,165,197,166
210,165,220,168
225,165,232,167
240,165,250,168
255,165,271,171
270,165,274,163
285,165,292,164
300,165,312,171
315,165,323,167
330,165,336,165
345,165,345,160
360,165,359,169
450,165,453,165
465,165,472,161
15,180,10,180
30,180,25,179
45,180,36,179
75,180,71,179
90,180,77,176
105,180,95,180
120,180,112,188
135,180,128,180
150,180,139,184
165,180,165,199
180,180,177,187
195,180,196,181
210,180,204,184
225,180,236,186
240,180,257,186
255,180,262,185
270,180,294,185
285,180,296,191
300,180,311,189
315,180,318,185
330,180,338,182
345,180,347,180
450,180,451,178
0,195,1,197
15,195,13,198
30,195,29,192
45,195,43,199
60,195,57,193
75,195,74,197
90,195,83,199
105,195,99,200
120,195,119,200
135,195,128,194
150,195,138,200
165,195,160,196
180,195,181,204
195,195,211,212
210,195,225,198
225,195,238,198
240,195,250,201
255,195,266,196
270,195,271,203
285,195,282,213
300,195,292,204
315,195,320,196
330,195,335,202
345,195,344,192
0,210,-4,210
15,210,11,207
30,210,29,207
45,210,48,214
75,210,74,214
90,210,91,211
120,210,118,213
135,210,130,210
150,210,139,210
165,210,152,224
180,210,173,223
195,210,199,236
210,210,227,211
225,210,244,213
240,210,246,219
255,210,256,217
270,210,274,219
285,210,283,221
300,210,302,222
315,210,316,229
330,210,341,218
345,210,356,211
360,210,363,212
465,210,465,204
