start_x,start_y,end_x,end_y
15,0,16,-5
30,0,28,-15
45,0,44,-20
105,0,110,-1
120,0,123,-9
135,0,136,-5
150,0,155,0
210,0,215,0
255,0,253,-6
270,0,257,-7
285,0,259,-3
330,0,330,-8
345,0,342,-9
360,0,357,-1
375,0,376,2
15,15,15,5
30,15,29,0
45,15,45,-1
60,15,61,7
75,15,77,7
90,15,90,3
105,15,109,2
120,15,123,1
135,15,135,11
150,15,157,14
210,15,213,14
255,15,252,12
270,15,264,7
285,15,282,3
300,15,301,4
315,15,316,12
330,15,330,10
345,15,344,4
360,15,359,10
375,15,377,11
405,15,409,10
420,15,423,13
30,30,30,23
45,30,45,22
60,30,60,27
75,30,73,20
90,30,91,13
105,30,107,16
120,30,120,17
135,30,136,23
150,30,153,21
180,30,182,30
195,30,197,31
225,30,227,28
240,30,242,28
255,30,253,25
270,30,262,19
285,30,283,16
300,30,300,14
330,30,333,25
345,30,343,21
360,30,357,26
405,30,408,27
420,30,422,29
30,45,34,38
45,45,45,32
60,45,62,41
75,45,71,34
90,45,91,34
105,45,106,36
120,45,122,36
135,45,134,35
150,45,147,31
165,45,164,34
180,45,183,36
195,45,196,42
210,45,210,41
225,45,224,41
240,45,242,42
255,45,253,39
270,45,273,34
285,45,287,36
300,45,301,39
315,45,317,41
330,45,329,37
345,45,346,37
360,45,366,42
390,45,393,41
405,45,409,40
420,45,422,43
465,45,466,45
15,60,18,53
30,60,31,46
45,60,43,50
60,60,59,51
75,60,75,51
90,60,91,47
105,60,105,46
120,60,122,45
135,60,135,50
150,60,151,48
165,60,165,49
180,60,179,50
195,60,196,56
210,60,210,52
225,60,224,53
240,60,241,55
255,60,256,54
270,60,271,53
285,60,283,54
300,60,302,51
315,60,320,57
330,60,328,55
345,60,352,53
360,60,364,55
375,60,378,51
390,60,392,55
405,60,411,55
420,60,426,53
435,60,439,51
465,60,469,58
15,75,15,68
30,75,28,66
45,75,46,69
60,75,57,70
75,75,74,64
90,75,91,61
105,75,105,61
120,75,120,62
135,75,137,63
150,75,150,60
165,75,165,62
180,75,180,65
195,75,194,64
210,75,212,66
225,75,226,67
240,75,240,66
255,75,255,65
270,75,271,68
285,75,282,70
300,75,301,70
315,75,319,71
330,75,332,72
345,75,347,71
360,75,363,70
375,75,376,70
390,75,391,72
405,75,409,69
420,75,419,71
465,75,467,72
0,90,0,78
15,90,14,75
30,90,30,74
45,90,47,73
60,90,57,75
75,90,74,75
90,90,85,76
105,90,103,76
120,90,120,79
135,90,136,78
150,90,148,78
165,90,165,80
180,90,182,80
195,90,200,81
210,90,211,83
225,90,225,79
240,90,241,81
255,90,256,82
270,90,270,80
285,90,285,84
300,90,301,87
315,90,317,85
330,90,330,84
345,90,346,87
360,90,360,84
375,90,376,85
390,90,391,84
405,90,405,84
420,90,420,86
435,90,434,86
450,90,451,88
0,105,0,88
15,105,15,91
30,105,30,92
45,105,44,90
60,105,60,91
75,105,74,91
90,105,91,92
105,105,105,98
120,105,117,92
135,105,134,94
150,105,149,95
165,105,163,94
180,105,178,93
195,105,200,94
210,105,217,98
225,105,235,100
240,105,245,95
255,105,257,100
270,105,268,95
285,105,287,98
300,105,303,98
315,105,315,100
330,105,330,100
345,105,345,99
360,105,359,100
375,105,375,99
390,105,391,102
405,105,405,101
420,105,420,99
435,105,436,101
450,105,449,100
0,120,1,106
15,120,16,104
30,120,32,105
45,120,46,105
60,120,63,105
75,120,74,105
90,120,90,105
105,120,105,109
120,120,121,109
135,120,134,110
150,120,146,109
165,120,159,109
180,120,171,108
195,120,180,114
210,120,205,116
225,120,227,113
240,120,244,112
255,120,264,118
270,120,273,112
285,120,293,116
300,120,307,115
315,120,320,117
330,120,329,122
345,120,348,119
360,120,364,118
375,120,376,113
390,120,391,114
405,120,410,119
420,120,423,116
435,120,434,115
465,120,467,119
0,135,2,119
15,135,14,120
30,135,30,120
45,135,47,119
60,135,60,120
75,135,74,124
90,135,90,124
105,135,105,125
120,135,120,125
135,135,135,126
150,135,141,121
165,135,157,126
180,135,167,126
195,135,186,128
210,135,205,129
225,135,215,131
240,135,227,128
255,135,249,134
270,135,279,130
285,135,291,131
300,135,304,129
315,135,332,130
330,135,339,127
345,135,362,131
360,135,370,131
375,135,377,134
390,135,404,132
405,135,414,133
420,135,432,133
435,135,459,129
450,135,471,133
465,135,480,134
0,150,6,137
15,150,10,138
30,150,35,136
45,150,50,139
60,150,62,142
75,150,76,141
90,150,90,141
105,150,104,143
120,150,119,140
135,150,133,142
150,150,141,143
165,150,154,143
180,150,168,144
195,150,179,138
210,150,196,140
225,150,213,144
240,150,218,144
255,150,242,146
270,150,265,146
285,150,266,147
300,150,296,143
315,150,316,146
330,150,350,151
345,150,377,155
360,150,373,144
375,150,377,153
390,150,404,144
405,150,427,149
420,150,435,149
435,150,446,145
450,150,463,150
465,150,480,151
0,165,1,154
15,165,14,157
30,165,30,152
45,165,44,152
60,165,59,152
75,165,69,154
90,165,82,155
105,165,101,149
120,165,116,155
135,165,128,154
