start_x,start_y,end_x,end_y
150,0,151,-3
150,15,153,14
420,45,422,45
420,60,425,60
0,90,0,93
90,90,84,89
105,90,103,92
195,90,197,90
210,90,212,89
105,105,100,104
120,105,116,101
135,105,134,108
150,105,145,105
165,105,162,106
180,105,178,107
195,105,198,107
210,105,219,105
225,105,237,100
240,105,246,102
255,105,260,105
270,105,276,106
300,105,304,107
315,105,326,103
0,120,3,121
150,120,141,119
165,120,160,119
180,120,172,119
195,120,182,122
210,120,203,124
225,120,218,119
240,120,244,124
255,120,270,120
270,120,280,124
285,120,295,119
300,120,311,119
315,120,327,119
330,120,336,120
345,120,352,122
360,120,363,120
375,120,379,119
390,120,392,121
405,120,405,117
420,120,418,117
450,120,453,120
150,135,143,135
165,135,162,136
180,135,176,134
195,135,186,137
210,135,199,136
225,135,209,131
240,135,228,135
255,135,253,138
270,135,280,131
285,135,298,139
300,135,315,141
315,135,338,132
330,135,346,135
345,135,359,129
360,135,367,133
375,135,388,133
390,135,403,140
405,135,427,139
420,135,434,133
435,135,441,134
450,135,455,132
465,135,469,132
120,150,118,148
150,150,149,147
165,150,154,152
180,150,166,152
195,150,180,151
210,150,199,151
225,150,208,157
240,150,216,156
255,150,237,149
270,150,255,152
285,150,266,143
300,150,294,148
315,150,319,150
330,150,343,150
345,150,365,149
360,150,373,139
375,150,376,140
390,150,412,148
405,150,431,148
420,150,443,144
435,150,456,147
450,150,470,152
465,150,487,151
150,165,141,167
165,165,153,168
180,165,166,167
195,165,173,168
210,165,195,169
225,165,203,167
240,165,222,165
255,165,241,164
270,165,251,170
285,165,262,167
300,165,289,161
315,165,311,160
330,165,313,152
345,165,348,166
360,165,362,166
375,165,374,171
390,165,399,170
405,165,414,162
420,165,448,157
435,165,469,171
450,165,479,167
465,165,497,168
60,180,60,183
75,180,75,186
90,180,90,184
135,180,132,180
150,180,136,182
165,180,157,181
180,180,164,184
195,180,180,183
210,180,197,184
225,180,222,181
240,180,223,183
255,180,230,177
270,180,243,176
285,180,261,182
300,180,280,186
315,180,297,182
330,180,331,189
345,180,339,179
360,180,356,188
390,180,394,178
405,180,415,179
420,180,434,173
435,180,462,181
450,180,484,181
465,180,471,174
15,195,18,198
45,195,48,193
60,195,58,192
90,195,88,197
105,195,99,194
135,195,121,188
150,195,128,197
165,195,157,198
180,195,173,191
195,195,180,195
210,195,195,196
225,195,215,200
240,195,223,199
255,195,239,194
270,195,247,199
285,195,263,201
300,195,286,200
315,195,284,208
330,195,309,204
345,195,326,201
360,195,351,198
375,195,365,194
390,195,381,202
405,195,404,203
420,195,412,206
435,195,432,200
450,195,481,193
465,195,462,192
75,210,79,208
90,210,88,214
105,210,102,212
120,210,111,210
135,210,112,208
150,210,129,210
165,210,149,222
180,210,188,206
195,210,185,214
210,210,181,206
225,210,204,215
240,210,217,214
255,210,239,215
270,210,251,212
300,210,288,212
315,210,299,215
330,210,326,215
345,210,330,214
360,210,347,211
390,210,388,218
405,210,398,230
420,210,410,224
435,210,421,222
450,210,462,222
465,210,490,223
