start_x,start_y,end_x,end_y
60,0,60,5
150,0,147,0
240,0,242,0
255,0,253,0
360,0,357,-4
420,15,421,13
120,30,119,32
270,30,267,29
420,30,421,27
270,45,271,42
345,45,345,40
360,45,361,43
75,60,76,62
90,60,90,57
150,60,150,57
345,60,346,58
435,60,437,58
45,75,47,75
210,75,209,72
270,75,270,72
315,75,315,72
30,90,28,88
90,90,86,88
105,90,102,88
120,90,119,87
195,90,197,88
210,90,210,87
225,90,224,87
60,105,58,104
75,105,73,103
90,105,87,103
105,105,103,101
165,105,163,102
180,105,178,102
285,105,286,106
0,120,-1,126
45,120,45,117
420,120,422,119
435,120,432,120
450,150,452,151
465,150,466,151
465,165,467,165
450,180,454,180
450,195,452,194
465,195,462,193
465,210,460,211
