start_x,start_y,end_x,end_y
120,0,122,-2
135,0,132,0
420,45,417,44
420,60,414,59
75,75,78,76
0,90,0,92
105,90,102,91
150,90,146,89
165,90,162,89
195,90,199,88
210,90,213,90
465,90,463,91
120,105,117,106
135,105,133,101
150,105,147,106
165,105,158,111
210,105,215,105
225,105,234,103
240,105,247,105
255,105,259,108
300,105,303,107
0,120,0,123
150,120,144,120
165,120,160,121
180,120,166,122
195,120,180,121
210,120,201,120
225,120,222,120
240,120,248,122
255,120,261,122
270,120,281,125
285,120,290,122
300,120,307,126
315,120,305,116
330,120,336,121
345,120,351,121
360,120,362,121
390,120,393,121
405,120,406,122
435,120,437,120
465,120,467,118
150,135,143,135
165,135,158,138
180,135,171,136
195,135,184,137
210,135,196,135
225,135,215,134
240,135,231,136
255,135,252,137
300,135,314,139
315,135,325,129
330,135,340,136
345,135,356,138
360,135,364,140
375,135,379,136
390,135,398,133
405,135,410,136
420,135,422,135
450,135,451,136
465,135,466,138
150,150,147,147
165,150,159,151
180,150,167,147
195,150,182,151
210,150,200,149
225,150,210,149
240,150,224,154
255,150,243,155
270,150,254,150
285,150,276,150
300,150,295,147
315,150,317,151
330,150,341,149
345,150,356,152
360,150,360,145
375,150,375,153
390,150,405,149
405,150,411,155
420,150,439,153
435,150,447,147
450,150,469,149
465,150,476,145
165,165,161,168
180,165,174,167
195,165,188,164
210,165,189,165
225,165,211,160
240,165,229,167
255,165,241,168
270,165,256,166
285,165,269,166
300,165,286,167
315,165,303,158
330,165,319,160
345,165,348,171
360,165,358,178
375,165,375,170
390,165,396,167
405,165,429,155
420,165,448,165
435,165,460,164
450,165,471,162
465,165,481,161
75,180,72,180
135,180,127,186
150,180,145,185
165,180,159,181
195,180,188,181
210,180,197,181
225,180,220,184
240,180,228,180
255,180,240,179
270,180,251,184
285,180,265,182
300,180,279,189
315,180,298,189
330,180,318,174
345,180,329,174
360,180,348,186
375,180,370,181
390,180,385,187
405,180,405,185
420,180,438,185
435,180,449,180
450,180,472,177
465,180,481,177
0,195,-1,196
30,195,28,197
45,195,42,197
60,195,58,193
135,195,129,194
150,195,145,198
165,195,160,194
180,195,167,197
210,195,199,198
225,195,208,201
240,195,223,201
255,195,242,199
270,195,253,192
285,195,265,203
300,195,283,201
315,195,299,202
330,195,298,205
345,195,320,201
360,195,349,198
375,195,365,197
390,195,374,201
405,195,388,195
420,195,415,201
435,195,442,200
450,195,468,198
465,195,477,196
45,210,42,210
120,210,116,211
135,210,132,210
150,210,140,216
165,210,152,209
180,210,163,205
195,210,185,209
210,210,198,212
225,210,209,221
240,210,233,214
255,210,243,209
270,210,264,208
300,210,293,211
315,210,299,218
330,210,320,219
345,210,331,211
360,210,354,211
375,210,373,210
390,210,388,212
405,210,395,214
420,210,405,226
435,210,422,225
450,210,452,220
465,210,475,216
