start_x,start_y,end_x,end_y
15,0,15,-10
30,0,29,-13
45,0,44,-15
60,0,60,-6
75,0,74,-5
105,0,105,-14
120,0,122,-11
135,0,132,-9
150,0,150,-2
255,0,254,-1
270,0,274,-5
285,0,282,-7
330,0,332,-14
345,0,350,-13
360,0,358,-9
15,15,15,4
30,15,29,3
45,15,45,0
60,15,60,1
75,15,74,3
90,15,89,6
105,15,104,6
120,15,118,4
135,15,135,5
150,15,151,10
255,15,255,12
270,15,272,10
285,15,285,12
315,15,317,9
330,15,327,8
345,15,346,3
360,15,359,5
375,15,374,4
390,15,389,9
15,30,13,25
30,30,29,18
45,30,47,8
60,30,59,21
75,30,75,21
90,30,90,20
105,30,105,23
120,30,120,25
135,30,134,21
150,30,150,26
195,30,193,25
210,30,210,27
240,30,239,24
255,30,255,22
270,30,270,21
285,30,283,23
300,30,303,22
315,30,315,26
330,30,330,24
345,30,342,20
360,30,359,20
375,30,375,16
390,30,389,22
405,30,409,23
420,30,424,29
15,45,15,37
30,45,31,43
60,45,61,40
75,45,75,41
90,45,90,38
105,45,105,38
120,45,120,35
135,45,134,35
150,45,149,32
165,45,166,33
180,45,180,33
195,45,194,36
210,45,209,40
225,45,224,39
255,45,253,39
270,45,265,39
285,45,284,35
300,45,302,29
315,45,314,32
330,45,329,37
345,45,345,34
360,45,359,37
375,45,375,33
390,45,390,37
405,45,410,41
420,45,424,38
0,60,3,58
15,60,13,56
30,60,27,53
45,60,47,55
60,60,60,50
75,60,73,51
90,60,89,56
105,60,104,52
120,60,120,49
135,60,134,50
150,60,149,46
165,60,164,51
180,60,181,51
195,60,190,54
210,60,211,48
225,60,222,49
240,60,240,51
255,60,255,55
270,60,270,56
285,60,282,56
300,60,296,52
315,60,314,45
330,60,328,45
345,60,348,49
360,60,360,51
375,60,374,49
390,60,390,49
405,60,404,46
420,60,425,50
435,60,447,44
450,60,449,54
465,60,463,55
15,75,14,70
30,75,26,70
45,75,52,71
60,75,61,69
75,75,75,68
90,75,91,68
105,75,103,68
120,75,120,65
135,75,134,67
150,75,150,66
165,75,165,67
180,75,181,65
195,75,194,67
210,75,210,63
225,75,227,64
240,75,241,64
255,75,255,66
270,75,270,67
285,75,288,60
300,75,300,72
315,75,314,60
330,75,330,61
345,75,344,65
360,75,358,67
375,75,374,67
390,75,389,61
405,75,407,64
420,75,433,62
435,75,444,63
450,75,451,66
465,75,465,70
0,90,2,81
15,90,17,80
30,90,26,76
45,90,47,78
60,90,61,83
75,90,75,83
90,90,90,79
105,90,102,83
120,90,122,82
135,90,134,82
150,90,152,82
165,90,164,80
180,90,185,81
195,90,198,77
210,90,213,80
225,90,229,82
240,90,240,81
255,90,255,82
270,90,269,82
285,90,289,78
300,90,302,78
