start_x,start_y,end_x,end_y
30,0,29,-3
45,0,43,-11
120,0,121,-5
135,0,130,0
30,15,29,12
45,15,45,8
60,15,60,11
75,15,75,11
90,15,90,10
105,15,105,9
120,15,121,7
345,15,345,12
30,30,27,26
45,30,49,24
90,30,89,24
105,30,104,24
135,30,135,27
315,30,312,31
345,30,343,25
360,30,357,29
405,30,405,23
15,45,18,45
30,45,24,43
90,45,90,39
105,45,104,41
120,45,119,40
135,45,135,41
150,45,149,39
165,45,165,37
180,45,184,41
195,45,193,42
255,45,257,45
285,45,284,42
300,45,304,39
315,45,312,46
345,45,345,39
360,45,361,39
375,45,374,42
390,45,390,42
405,45,408,37
435,45,432,45
0,60,4,51
15,60,17,55
30,60,32,59
45,60,45,55
90,60,90,54
105,60,104,54
120,60,119,51
150,60,149,54
165,60,163,52
180,60,178,55
195,60,191,59
210,60,211,54
225,60,226,57
285,60,284,56
300,60,297,54
315,60,314,62
330,60,324,57
345,60,346,51
360,60,361,54
375,60,375,52
390,60,390,52
405,60,431,55
420,60,447,57
435,60,418,67
450,60,452,59
465,60,465,57
15,75,15,72
30,75,27,65
45,75,45,68
60,75,62,72
90,75,92,70
105,75,104,70
120,75,120,71
135,75,137,72
150,75,150,69
165,75,163,70
180,75,181,70
195,75,194,69
210,75,210,69
225,75,225,69
240,75,240,69
255,75,253,70
285,75,282,73
300,75,299,70
315,75,315,70
330,75,330,70
345,75,345,70
360,75,360,70
375,75,374,72
390,75,389,71
405,75,409,72
435,75,428,74
450,75,449,72
465,75,463,69
0,90,2,85
15,90,15,85
30,90,23,88
45,90,44,91
60,90,61,88
75,90,75,87
90,90,87,85
105,90,104,87
120,90,119,86
135,90,137,87
150,90,149,85
165,90,164,86
180,90,183,84
195,90,200,82
210,90,213,84
225,90,226,84
240,90,244,85
255,90,255,85
270,90,271,86
285,90,282,86
300,90,300,84
315,90,315,84
330,90,332,84
345,90,344,85
360,90,359,87
375,90,374,84
390,90,389,86
405,90,405,85
420,90,420,86
435,90,434,85
450,90,447,86
465,90,465,87
0,105,0,99
15,105,14,100
30,105,29,102
60,105,59,101
75,105,74,99
90,105,89,102
105,105,103,102
120,105,117,99
135,105,134,97
150,105,146,100
165,105,162,101
180,105,178,103
195,105,198,100
210,105,221,103
225,105,238,102
240,105,251,101
255,105,258,101
270,105,273,103
285,105,287,106
300,105,303,96
315,105,318,103
330,105,337,102
345,105,346,100
360,105,360,101
375,105,374,99
390,105,390,100
405,105,406,101
420,105,420,101
450,105,450,102
465,105,471,104
30,120,28,117
45,120,43,115
60,120,59,114
75,120,74,115
120,120,119,115
135,120,131,117
150,120,140,120
165,120,167,115
180,120,177,117
195,120,188,118
210,120,203,117
225,120,230,113
240,120,247,117
255,120,271,113
270,120,284,120
285,120,298,122
300,120,308,113
315,120,323,115
330,120,335,117
345,120,357,117
360,120,364,116
375,120,381,115
390,120,399,112
405,120,412,112
420,120,421,114
435,120,437,113
450,120,455,115
465,120,467,123
30,135,30,131
60,135,59,129
75,135,74,131
135,135,132,130
150,135,139,133
165,135,163,131
180,135,182,127
195,135,186,131
210,135,200,130
225,135,220,135
240,135,231,130
255,135,265,131
270,135,287,132
285,135,303,136
300,135,313,127
315,135,328,129
330,135,356,134
345,135,368,127
360,135,371,129
375,135,381,132
390,135,407,132
405,135,422,125
420,135,437,130
435,135,450,130
450,135,472,129
465,135,478,134
15,150,17,148
30,150,35,143
45,150,42,145
60,150,52,150
75,150,67,148
90,150,86,148
105,150,103,152
135,150,133,154
150,150,142,150
165,150,152,150
180,150,170,148
195,150,182,149
210,150,198,149
225,150,213,146
240,150,228,148
255,150,241,151
270,150,256,146
285,150,269,150
300,150,291,144
315,150,333,147
330,150,351,147
345,150,366,143
360,150,380,155
375,150,375,143
390,150,405,145
405,150,423,144
420,150,435,143
435,150,460,138
450,150,471,150
465,150,484,142
0,165,-5,162
15,165,15,162
30,165,29,162
60,165,59,161
135,165,131,164
150,165,135,165
165,165,150,163
180,165,167,162
195,165,183,168
210,165,195,162
225,165,190,176
240,165,225,162
255,165,247,167
270,165,252,164
285,165,268,161
300,165,273,167
315,165,321,164
330,165,334,163
345,165,359,155
360,165,366,169
375,165,372,165
390,165,393,165
405,165,419,158
420,165,437,163
435,165,463,167
450,165,478,161
465,165,495,156
0,180,0,176
15,180,14,172
30,180,31,176
45,180,45,177
75,180,74,177
90,180,86,173
105,180,99,181
135,180,118,171
150,180,131,181
165,180,146,179
180,180,159,181
195,180,184,182
210,180,196,176
225,180,207,182
240,180,236,183
255,180,241,168
270,180,249,179
285,180,270,189
300,180,285,194
315,180,296,191
330,180,320,177
345,180,338,170
360,180,343,179
375,180,373,181
390,180,396,182
405,180,408,180
420,180,434,175
435,180,475,178
450,180,488,181
