start_x,start_y,end_x,end_y
150,0,152,0
225,0,225,4
195,15,192,16
315,15,313,15
225,30,222,29
240,45,237,44
75,60,72,59
0,90,0,93
30,90,32,89
45,90,42,89
90,90,87,90
135,90,132,89
180,90,182,90
195,90,199,88
210,90,212,88
315,90,317,90
120,105,116,105
150,105,147,103
165,105,157,105
180,105,180,102
195,105,197,104
210,105,218,102
225,105,236,107
240,105,250,104
255,105,261,104
270,105,272,106
285,105,288,104
300,105,301,105
315,105,322,104
330,105,335,105
0,120,0,125
120,120,118,121
150,120,138,117
165,120,160,119
180,120,171,120
195,120,187,119
210,120,207,121
225,120,230,117
240,120,244,119
255,120,264,120
270,120,281,125
285,120,294,119
300,120,307,118
315,120,323,117
330,120,338,115
345,120,351,114
360,120,363,122
375,120,374,117
405,120,408,119
420,120,423,118
135,135,132,132
150,135,141,134
165,135,159,134
180,135,182,131
195,135,184,133
210,135,201,137
225,135,215,136
240,135,230,134
255,135,247,134
270,135,279,133
285,135,291,138
300,135,316,133
315,135,329,132
330,135,350,133
345,135,365,132
360,135,375,129
375,135,381,135
390,135,405,132
405,135,419,131
420,135,435,132
435,135,446,132
450,135,463,135
465,135,473,135
30,150,27,149
135,150,134,152
150,150,138,148
165,150,154,149
180,150,167,147
195,150,182,150
210,150,191,149
225,150,204,146
240,150,222,150
255,150,249,155
270,150,255,154
285,150,269,155
300,150,296,148
315,150,322,149
330,150,358,149
345,150,364,146
360,150,370,145
375,150,377,154
390,150,412,144
405,150,428,149
420,150,434,146
435,150,454,146
450,150,467,149
465,150,487,154
75,165,81,163
120,165,119,161
135,165,131,171
150,165,141,167
165,165,153,166
180,165,163,165
195,165,177,164
210,165,190,163
225,165,209,165
240,165,221,162
255,165,241,165
270,165,256,164
285,165,265,166
300,165,285,164
315,165,306,163
330,165,341,165
345,165,362,160
360,165,358,161
390,165,400,159
405,165,427,160
420,165,440,160
435,165,467,163
450,165,476,161
465,165,497,164
0,180,0,176
15,180,15,177
75,180,71,180
90,180,93,179
105,180,101,183
120,180,118,182
135,180,121,185
150,180,137,179
165,180,151,180
180,180,157,180
195,180,187,185
210,180,193,188
225,180,210,182
240,180,228,184
255,180,238,184
270,180,247,179
285,180,266,183
300,180,275,188
315,180,294,183
330,180,309,180
345,180,325,181
360,180,339,186
375,180,376,181
390,180,398,174
405,180,413,183
420,180,426,181
435,180,456,177
450,180,483,180
465,180,490,178
0,195,0,197
15,195,17,202
30,195,31,202
45,195,43,198
60,195,55,191
75,195,64,193
90,195,75,201
120,195,117,197
135,195,116,200
150,195,130,195
165,195,141,197
180,195,157,197
195,195,180,195
210,195,194,204
225,195,205,199
240,195,224,197
255,195,241,201
270,195,247,194
285,195,261,196
300,195,275,195
315,195,292,207
330,195,309,198
345,195,319,184
360,195,339,185
375,195,369,196
390,195,378,200
405,195,391,193
420,195,416,202
435,195,436,191
450,195,505,200
465,195,482,198
0,210,4,210
15,210,15,211
30,210,25,211
45,210,41,214
60,210,57,215
75,210,66,210
90,210,74,214
105,210,100,213
120,210,107,209
135,210,107,209
150,210,128,214
165,210,147,205
180,210,138,210
195,210,180,209
210,210,184,222
225,210,203,205
240,210,219,209
255,210,237,211
270,210,254,211
285,210,278,210
300,210,287,215
315,210,301,213
330,210,313,209
345,210,328,211
360,210,347,213
375,210,368,215
390,210,387,213
405,210,402,206
420,210,416,217
435,210,428,209
450,210,467,214
465,210,485,235
