start_x,start_y,end_x,end_y
120,0,122,-2
135,0,132,0
0,90,0,92
45,90,42,88
90,90,87,88
180,90,181,93
195,90,202,89
240,90,242,89
300,90,301,91
435,90,434,94
120,105,119,109
135,105,129,105
150,105,146,107
165,105,161,109
195,105,196,108
210,105,220,106
225,105,234,103
240,105,249,104
255,105,261,105
270,105,273,105
285,105,287,106
300,105,301,107
0,120,0,123
150,120,146,120
165,120,158,122
180,120,170,122
195,120,183,119
210,120,204,120
225,120,221,118
240,120,247,120
255,120,265,117
270,120,286,121
285,120,295,120
300,120,311,124
315,120,300,118
330,120,337,120
345,120,356,118
390,120,394,120
135,135,132,134
150,135,145,135
165,135,158,136
180,135,171,136
195,135,182,137
210,135,198,136
225,135,213,135
240,135,238,137
255,135,251,139
285,135,288,139
300,135,314,139
315,135,328,130
330,135,342,135
345,135,362,135
360,135,365,138
375,135,381,137
390,135,403,141
405,135,409,137
420,135,425,134
435,135,439,136
450,135,456,136
465,135,469,136
165,150,157,151
180,150,169,146
195,150,185,150
210,150,198,148
225,150,214,146
240,150,224,155
255,150,242,154
270,150,255,153
285,150,268,149
315,150,316,152
330,150,335,153
345,150,356,148
360,150,362,150
375,150,375,155
390,150,407,152
405,150,409,150
420,150,440,150
435,150,451,151
450,150,473,150
465,150,494,155
165,165,158,166
180,165,173,170
195,165,182,168
210,165,198,172
225,165,219,173
240,165,225,168
255,165,245,182
270,165,252,170
285,165,271,167
300,165,289,165
315,165,310,164
330,165,320,159
345,165,350,174
360,165,356,179
375,165,379,170
390,165,403,169
405,165,438,161
420,165,455,167
435,165,467,166
450,165,471,165
465,165,485,157
105,180,106,177
135,180,132,180
150,180,147,181
165,180,160,179
180,180,175,183
195,180,190,179
210,180,206,184
225,180,218,185
240,180,228,179
255,180,234,185
270,180,251,184
285,180,264,184
300,180,272,187
315,180,299,183
330,180,322,173
345,180,336,176
360,180,350,189
375,180,371,181
390,180,382,180
405,180,418,188
420,180,437,193
435,180,455,179
450,180,465,177
465,180,479,178
30,195,31,197
120,195,119,192
135,195,128,196
150,195,147,195
165,195,156,196
180,195,164,197
195,195,188,193
210,195,197,194
225,195,208,202
240,195,224,197
255,195,245,196
270,195,260,198
285,195,273,196
300,195,282,200
315,195,287,207
330,195,299,207
345,195,327,201
360,195,348,201
375,195,364,199
390,195,374,197
405,195,389,196
420,195,412,201
435,195,456,198
450,195,465,197
465,195,477,202
60,210,63,209
105,210,107,209
120,210,116,207
135,210,134,207
150,210,137,211
165,210,153,205
180,210,169,201
195,210,185,206
210,210,207,214
225,210,211,209
240,210,236,209
255,210,246,211
270,210,265,214
300,210,292,207
315,210,302,217
330,210,319,212
345,210,327,212
360,210,350,214
375,210,375,212
405,210,392,219
420,210,410,221
435,210,430,228
450,210,453,222
465,210,482,220
